Indice,Dispositivo,TipologiaAttacco,RMSE:
2,2,0,0.12776160579059645
19,2,0,0.1357292050371127
28,2,1,167.51212137433092
37,2,0,0.12004825561692634
53,2,2,39.17778903813473
55,2,0,0.13934843946952044
79,2,0,0.12555935834297827
82,2,0,0.1161959795726546
90,2,5,0.18449384854985212
101,2,4,0.18449386380952204
117,2,5,0.18449384854985212
122,2,2,132.7494466029124
124,2,4,0.18449386380952204
129,2,4,0.18449386380952204
131,2,5,0.18449384854985212
132,2,5,0.18449384854985212
152,2,5,0.18449384854985212
157,2,4,0.18449386380952204
160,2,4,0.18449386380952204
164,2,5,0.18449384854985212
167,2,5,0.18449384854985212
176,2,5,0.18449384854985212
182,2,5,0.18449384854985212
184,2,4,0.18449386380952204
203,2,0,0.09752054690372437
218,2,5,0.18449384854985212
234,2,5,0.18449384854985212
249,2,4,0.18449386380952204
250,2,5,0.18449384854985212
259,2,0,0.13924194474556112
294,2,0,0.11877268054077539
321,2,0,0.13342162237305055
322,2,0,0.130287909626296
327,2,0,0.14036557883977419
332,2,0,0.1236649188222237
334,2,4,0.18449386380952204
348,2,0,0.12825562581170868
349,2,5,0.18449384854985212
369,2,3,21.402247965932627
383,2,0,0.1364077864334164
385,2,1,208.66588759240483
395,2,0,0.12831788355661744
396,2,0,0.1432498416651269
403,2,0,0.13641126236515677
465,2,0,0.12736895476739363
467,2,0,0.1408270091096961
485,2,4,0.18449386380952204
496,2,1,138.51307618170267
506,2,0,0.11971510017027871
507,2,0,0.12229457073351879
523,2,4,0.18449386380952204
528,2,0,0.11665952106709368
536,2,1,209.85602053583594
572,2,1,221.02847665158882
573,2,4,0.18449386380952204
580,2,0,0.14057151149575828
593,2,0,0.14310788967655566
594,2,0,0.14008231272784225
601,2,5,0.18449384854985212
609,2,5,0.18449384854985212
611,2,3,5.64595810589148
620,2,5,0.18449384854985212
622,2,0,0.13829950930844553
624,2,0,0.12980294137257606
638,2,4,0.18449386380952204
646,2,0,0.11473869974776371
647,2,0,0.13991818170222914
656,2,5,0.18449384854985212
662,2,0,0.14319775762229928
669,2,1,262.3333742976393
671,2,0,0.13910236098938747
677,2,5,0.18449384854985212
679,2,5,0.18449384854985212
691,2,0,0.1282930400623375
698,2,0,0.1360985535266945
700,2,0,0.10345374489825611
708,2,2,146.12074418985367
709,2,3,20.909711442161996
720,2,1,256.917440775876
730,2,0,0.1318353711100434
756,2,5,0.18449384854985212
766,2,0,0.129865797871242
801,2,4,0.18449386380952204
802,2,0,0.13083278958978772
810,2,4,0.18449386380952204
818,2,0,0.12552986611792183
832,2,3,21.49842842061178
839,2,4,0.18449386380952204
841,2,1,74.56010165581098
843,2,5,0.18449384854985212
847,2,1,129.44296026560136
875,2,4,0.18449386380952204
880,2,0,0.13553586542927945
884,2,4,0.18449386380952204
888,2,0,0.13183520900713513
909,2,5,0.1844938563219665
913,2,0,0.1390775962751633
926,2,0,0.12119934090061325
938,2,4,0.18449386380952204
943,2,0,0.08072154011931604
958,2,4,0.18449386380952204
970,2,0,0.13067974597024182
982,2,3,21.58537342579591
983,2,4,0.18449386380952204
984,2,3,10.365746320595855
987,2,2,125.95291733953634
990,2,0,0.12004622693072807
996,2,5,0.18449384854985212
1012,2,0,0.1266713600089694
1015,2,4,0.18449386380952204
1027,2,0,0.12010793884661933
1037,2,0,0.1385465066268536
