Indice,Dispositivo,TipologiaAttacco,RMSE:
32802,2,3,9.707600235093938
32805,2,3,11.925886303694055
32820,2,3,11.773450562379704
32822,2,5,0.07561391702656345
32825,2,5,0.07561391702656345
32826,2,5,0.07561391702656345
32828,2,5,0.07561391702656345
32832,2,5,0.07561391702656345
32834,2,5,0.07561391702656345
32841,2,5,0.07561391702656345
32842,2,3,11.96144531463672
32843,2,3,11.882967343899098
32844,2,5,0.07561391702656345
32845,2,5,0.07561391702656345
32846,2,5,0.07561391702656345
32849,2,5,0.07561391702656345
32851,2,5,0.07561391702656345
32854,2,5,0.07561391702656345
32858,2,3,11.994387176639101
32861,2,5,0.07561391702656345
32867,2,5,0.07561391702656345
32869,2,5,0.07561391702656345
32874,2,5,0.07561391702656345
32878,2,5,0.07561391702656345
32879,2,5,0.07561391702656345
32880,2,5,0.07561391702656345
32885,2,5,0.07561391702656345
32887,2,5,0.07561391702656345
32888,2,3,12.460593046111414
32889,2,5,0.07561391702656345
32890,2,5,0.07561391904128645
32893,2,5,0.07561391904128645
32894,2,5,0.07561391702656345
32895,2,5,0.07561391702656345
32896,2,5,0.07561391702656345
32898,2,5,0.07561391702656345
32900,2,5,0.07561391702656345
32903,2,3,4.901239007402648
32904,2,5,0.07561391702656345
32905,2,5,0.07561391702656345
32906,2,3,2.8489056345277555
32907,2,5,0.07561391702656345
32909,2,3,10.694950316327649
32911,2,5,0.07561391702656345
32912,2,3,11.641940684674374
32915,2,5,0.07561391702656345
32916,2,5,0.07561391702656345
32917,2,3,12.39741655521901
32919,2,5,0.07561391702656345
32921,2,3,12.108858920960754
32922,2,5,0.07561391702656345
32924,2,5,0.07561391702656345
32925,2,5,0.07561391702656345
32944,2,5,0.07561391702656345
32946,2,5,0.07561391702656345
32947,2,5,0.07561391702656345
32950,2,5,0.07561391702656345
32951,2,3,8.716254900490297
32952,2,5,0.07561391702656345
32954,2,5,0.07561391702656345
32955,2,3,10.12434444059811
32957,2,5,0.07561391702656345
32958,2,5,0.07561391904128645
32963,2,5,0.07561391904128645
32965,2,5,0.07561391702656345
32966,2,5,0.07561391702656345
32968,2,5,0.07561391702656345
32970,2,3,12.017547582368971
32972,2,5,0.07561391702656345
32974,2,5,0.07561391702656345
32976,2,5,0.07561391702656345
32977,2,5,0.07561391702656345
32979,2,5,0.07561391702656345
32980,2,3,11.595535971946168
32981,2,3,9.17582823721893
32983,2,5,0.07561391702656345
32985,2,3,11.65798707013407
32990,2,5,0.07561391702656345
32991,2,3,5.276683521552577
32997,2,5,0.07561391702656345
32998,2,3,10.881479033811948
33000,2,5,0.07561391702656345
33001,2,5,0.07561391702656345
33004,2,3,10.671751979753864
33006,2,5,0.07561391702656345
33008,2,5,0.07561391702656345
33009,2,3,12.072892229540098
33013,2,5,0.07561391702656345
33017,2,3,12.351141408847386
33021,2,3,10.688189096135204
33026,2,5,0.07561391702656345
33030,2,4,0.07561392348302817
33032,2,4,0.07561392348302817
33033,2,4,0.07561392348302817
33034,2,5,0.07561391904128645
33035,2,5,0.07561391904128645
33036,2,4,0.07561392348302817
33037,2,4,0.07561392348302817
33038,2,5,0.07561391702656345
33039,2,4,0.07561392348302817
33041,2,5,0.07561391702656345
33042,2,4,0.07561392348302817
33043,2,5,0.07561391702656345
33044,2,5,0.07561391702656345
33045,2,5,0.07561391702656345
33047,2,4,0.07561392348302817
33048,2,4,0.07561392348302817
33051,2,4,0.07561392348302817
33053,2,4,0.07561392348302817
33054,2,5,0.07561391702656345
33055,2,5,0.07561391702656345
33057,2,4,0.07561392348302817
33059,2,4,0.07561392348302817
33060,2,4,0.07561392348302817
33061,2,5,0.07561391702656345
33063,2,5,0.07561391702656345
33064,2,5,0.07561391702656345
33066,2,4,0.07561392348302817
33067,2,4,0.07561392348302817
33068,2,5,0.07561391702656345
33069,2,5,0.07561391702656345
33070,2,5,0.07561391702656345
33071,2,4,0.07561392348302817
33072,2,5,0.07561391702656345
33073,2,5,0.07561391702656345
33075,2,5,0.07561391702656345
33076,2,5,0.07561391904128645
33082,2,3,11.788804672477362
33084,2,4,0.07561392348302817
33085,2,4,0.07561392348302817
33088,2,5,0.07561391702656345
33091,2,3,9.490756341897844
33092,2,4,0.07561392348302817
33093,2,5,0.07561391702656345
33094,2,4,0.07561392348302817
33096,2,4,0.07561392348302817
33097,2,4,0.07561392348302817
33098,2,1,105.97526371021715
33099,2,5,0.07561391702656345
33100,2,4,0.07561392348302817
33101,2,5,0.07561391702656345
33102,2,1,88.19536050080247
33103,2,1,60.37300143154311
33104,2,5,0.07561391702656345
33105,2,4,0.07561392348302817
33106,2,5,0.07561391702656345
33107,2,5,0.07561391702656345
33108,2,4,0.07561392348302817
33109,2,3,11.96771400505686
33111,2,4,0.07561392348302817
33112,2,1,78.36763991451278
33113,2,1,100.2699748068314
33114,2,4,0.07561392348302817
33115,2,1,77.85362923900654
33116,2,1,100.42063826598367
33117,2,5,0.07561391702656345
33118,2,1,27.335871040491913
33119,2,1,55.005313129963284
33121,2,5,0.07561391904128645
33122,2,1,101.60366459472493
33123,2,1,96.72311033209861
33124,2,3,12.003974046474314
33125,2,5,0.07561391702656345
33126,2,5,0.07561391702656345
33127,2,5,0.07561391702656345
33128,2,5,0.07561391702656345
33129,2,5,0.07561391702656345
33130,2,5,0.07561391702656345
33131,2,4,0.07561392348302817
33132,2,5,0.07561391702656345
33133,2,1,45.49652779866445
33134,2,5,0.07561391702656345
33135,2,5,0.07561391702656345
33136,2,5,0.07561391702656345
33137,2,5,0.07561391702656345
33139,2,4,0.07561392348302817
33140,2,4,0.07561392348302817
33142,2,5,0.07561391702656345
33143,2,4,0.07561392348302817
33144,2,3,12.124674628935178
33145,2,5,0.07561391702656345
33146,2,1,62.39200080279588
33147,2,1,105.87921673984357
33148,2,5,0.07561391702656345
33149,2,4,0.07561392348302817
33151,2,1,86.40832769985427
33152,2,5,0.07561391702656345
33153,2,5,0.07561391702656345
33154,2,1,18.690668820453023
33155,2,5,0.07561391702656345
33156,2,4,0.0756139398394726
33157,2,3,12.095029889011169
33158,2,5,0.07561391702656345
33159,2,4,0.07561392348302817
33160,2,4,0.07561392348302817
33161,2,4,0.07561392348302817
33164,2,1,21.817521561028837
33166,2,1,81.86662638484165
33167,2,4,0.07561392348302817
33168,2,4,0.07561392348302817
33169,2,1,24.148347015974604
33170,2,3,11.896636754476134
33171,2,4,0.07561392348302817
33172,2,5,0.07561391702656345
33173,2,4,0.07561392348302817
33174,2,5,0.07561391702656345
33175,2,3,9.582908548330266
33177,2,5,0.07561391702656345
33178,2,5,0.07561391702656345
33179,2,1,74.68512789754753
33180,2,4,0.07561392348302817
33181,2,4,0.07561392348302817
33182,2,5,0.07561391702656345
33183,2,1,79.30289638890189
33184,2,1,86.07073537927208
33187,2,5,0.07561391702656345
33188,2,5,0.07561391702656345
33190,2,4,0.07561392348302817
33191,2,4,0.07561392348302817
33192,2,4,0.07561392348302817
33193,2,5,0.07561391702656345
