Indice,Dispositivo,TipologiaAttacco,RMSE:
57379,2,0,0.2419266295042713
57385,2,0,0.23165601166064634
57389,2,0,0.21353690383504445
57443,2,1,88.3663282183978
57453,2,0,0.2446416550769205
57456,2,1,94.25832899190064
57464,2,1,50.951708165769325
57467,2,1,90.96326716728268
57472,2,1,88.6445181348966
57476,2,1,100.00159363020643
57485,2,1,103.2028579774457
57496,2,1,31.00410079584595
57497,2,1,24.752988702404554
57498,2,1,81.95576068620188
57503,2,1,62.76207243409205
57512,2,0,0.22357163060327426
57515,2,1,67.33955656496255
57519,2,0,0.25781516757081463
57521,2,1,30.351969329770984
57522,2,0,0.23553559610277944
57527,2,1,50.14105042348484
57537,2,0,0.22364059250027357
57542,2,1,109.53923271162208
57543,2,1,89.42268183474236
57547,2,0,0.250265734935003
57549,2,1,56.911026932334664
57552,2,1,50.69317466283298
57554,2,1,71.47870355383506
57561,2,1,68.18039966618277
57565,2,1,36.744680344946715
57578,2,1,48.927300251861446
57588,2,1,90.18458930996184
57589,2,1,57.062761593369586
57590,2,1,60.240464435009365
57592,2,1,48.15069379366799
57597,2,1,79.64501081572972
57598,2,1,85.52288715286605
57601,2,0,0.2372393384426919
57603,2,0,0.23005252183655203
57604,2,1,87.985926994975
57615,2,1,106.93024914333847
57616,2,1,70.38408220284524
57617,2,1,96.58745883142731
57618,2,1,77.64144043060544
57624,2,1,59.006451920258336
57631,2,1,108.69781767225079
57646,2,0,0.24579031834214415
57660,2,1,50.703904517454106
57663,2,1,42.07242781364017
57672,2,1,61.58973363726987
57681,2,1,99.72496117802407
57682,2,1,36.75629387924134
57690,2,1,30.639666988085573
57691,2,1,99.30718142847877
57702,2,1,96.54620758472306
57703,2,0,0.2240741745816776
57717,2,1,98.49350698698146
57726,2,1,89.92748866465784
57729,2,1,83.25467710299056
57733,2,1,90.76177948316827
57746,2,1,39.19202215809473
57749,2,1,71.167634589181
57753,2,1,97.584063474218
57754,2,1,21.200981840070472
57763,2,1,28.225075623542665
57764,2,0,0.25121987150632047
57772,2,1,31.258571609094275
57775,2,1,85.8781699400175
57776,2,1,90.67710063455864
57781,2,4,0.18639710953427358
57784,2,4,0.18639710953427358
