Indice,Dispositivo,TipologiaAttacco,RMSE:
65879,2,0,0.16296914927802172
65889,2,0,0.16211819013851742
65891,2,0,0.18904776982404792
65898,2,0,0.20493777754357537
65910,2,0,0.19769697375975415
65919,2,1,45.4739066405439
65925,2,1,63.629231014268775
65933,2,0,0.18532416208623248
65934,2,0,0.19899425743124252
65940,2,1,103.57715226399954
65943,2,1,28.177665174835163
65945,2,1,42.368091345769884
65952,2,1,95.40371568295781
65953,2,1,76.57476707757857
65956,2,1,101.11781762309
65963,2,1,87.21389908137364
65973,2,1,100.08942038302561
65977,2,1,84.55055759258826
65985,2,0,0.2005334934222813
65992,2,1,84.4125529517831
65998,2,1,89.41934019599907
66002,2,1,31.299293327329952
66005,2,0,0.18219790151959211
66010,2,1,94.71689364576883
66015,2,1,55.30604820194903
66016,2,1,86.22590522440068
66020,2,1,48.25146974918169
66023,2,1,75.43724309726903
66025,2,1,17.723447220416276
66030,2,1,85.1295173294925
66031,2,1,98.95328348144457
66036,2,1,98.68042018692329
66040,2,0,0.15502373961339888
66043,2,1,89.13875800865266
66059,2,1,86.8335949355397
66062,2,0,0.1922093892822168
66066,2,1,104.28615015416463
66077,2,1,38.902774115741856
66078,2,1,95.798480937214
66082,2,1,96.6245003042649
66084,2,1,102.96565362590924
66085,2,1,35.76894312555604
66087,2,0,0.18693622416973638
66090,2,4,0.13434697354802486
66091,2,4,0.13434698822715485
66092,2,4,0.13434698822715485
66094,2,4,0.13434698822715485
66096,2,4,0.13434698822715485
66098,2,4,0.13434698822715485
66099,2,4,0.13434698822715485
66100,2,4,0.13434698822715485
66102,2,4,0.13434698822715485
66104,2,1,86.7829227844186
66106,2,4,0.13434698822715485
66107,2,4,0.13434698822715485
66108,2,1,68.57709439648612
66109,2,4,0.13434698822715485
66111,2,4,0.13434698822715485
66122,2,4,0.13434698822715485
66123,2,4,1.632280861477996
66124,2,4,0.13434698822715485
66125,2,1,82.92540495948946
66126,2,4,0.13434698864806818
66127,2,1,31.256381064557978
66128,2,4,0.13434698822715485
66133,2,4,0.13434698822715485
66135,2,4,0.13434698822715485
66137,2,4,0.13434698822715485
66139,2,4,0.13434698822715485
66140,2,1,81.52661308192717
66141,2,4,0.13434698822715485
66142,2,4,0.13434698822715485
66146,2,1,47.73188626183907
66151,2,4,0.13434698822715485
66153,2,4,0.13434698822715485
66156,2,0,0.19991553328243075
66158,2,4,0.13434698822715485
66159,2,4,0.13434698822715485
66160,2,4,0.13434698822715485
66161,2,4,0.13434698822715485
66164,2,0,0.1692727575182472
66165,2,4,0.13434698822715485
66168,2,1,104.57621775744694
66170,2,4,0.13434698822715485
66172,2,1,74.36540446329995
66174,2,1,86.69599308565999
66175,2,1,94.00782795450566
66179,2,5,0.13434697354802486
66180,2,5,0.13434697354802486
66183,2,5,0.13434697354802486
66184,2,5,0.13434697354802486
66185,2,4,0.13434698822715485
66186,2,4,0.13434698822715485
66189,2,1,75.9358275525342
66190,2,4,0.13434697396893824
66191,2,1,91.97395634252631
66193,2,4,0.13434698822715485
66194,2,5,0.13434697354802486
66195,2,4,0.13434698822715485
66196,2,1,92.6606340064932
66197,2,1,84.5613252461972
66198,2,1,73.14041978570896
66199,2,5,0.13434697354802486
66200,2,1,89.36917758002812
66201,2,4,0.13434698822715485
66202,2,1,81.31718783107159
66204,2,1,99.19005538155612
66205,2,1,87.20256695514274
66206,2,1,97.83884097020933
66207,2,4,0.13434698822715485
66208,2,1,67.49461586892974
66209,2,4,0.13434698822715485
66211,2,4,0.13434698822715485
66212,2,4,0.13434698822715485
66213,2,1,99.81175958751837
66214,2,5,0.13434697354802486
66215,2,4,0.13434698822715485
66217,2,5,0.13434697354802486
66218,2,5,0.13434697354802486
66219,2,0,0.17807290902102504
66220,2,1,46.54392918197232
66221,2,4,0.13434698822715485
66223,2,0,0.16134266948309645
66224,2,5,0.13434697354802486
66225,2,5,0.13434697354802486
66226,2,5,0.13434697354802486
66227,2,5,0.13434697396893824
66228,2,1,101.5255149053592
66229,2,1,80.41652744456309
66230,2,4,0.13434698822715485
66231,2,5,0.13434697354802486
66232,2,5,0.13434697354802486
66233,2,4,0.13434698822715485
66234,2,4,0.13434697354802486
66235,2,4,0.13434698822715485
66236,2,1,39.58522229495113
66237,2,4,0.13434698822715485
66240,2,5,0.13434697354802486
66241,2,5,0.13434697354802486
66242,2,4,0.13434698822715485
66245,2,5,0.13434697354802486
66246,2,4,0.13434698822715485
66247,2,4,0.13434698822715485
66248,2,0,0.17586833316867223
66249,2,4,0.13434698822715485
66250,2,5,0.13434697354802486
66251,2,1,64.77719442199043
66252,2,1,105.02052483479265
66253,2,4,0.13434698822715485
66254,2,1,68.83779619378974
66255,2,4,0.13434698822715485
66256,2,4,0.13434698822715485
66257,2,0,0.2025707547783755
66258,2,4,0.13434698822715485
66259,2,5,0.13434697354802486
66260,2,5,0.13434697354802486
66261,2,5,0.13434697354802486
66262,2,5,0.13434697354802486
66264,2,1,60.77609729920215
66265,2,0,0.1557742736726502
66266,2,5,0.13434697354802486
66267,2,1,39.043844269764215
66268,2,4,0.13434698822715485
66270,2,4,0.13434698822715485
66271,2,4,0.13434698822715485
66272,2,5,0.13434697354802486
66273,2,4,0.13434698822715485
66274,2,4,0.13434698822715485
66275,2,5,0.13434697354802486
66276,2,4,0.13434698822715485
66277,2,1,102.81731477571863
66278,2,1,39.921900606298074
66279,2,5,0.13434697354802486
66280,2,4,0.13434698822715485
66282,2,5,0.13434697354802486
66283,2,5,0.13434697354802486
66284,2,0,0.16837893469370446
66285,2,5,0.13434697354802486
66286,2,1,67.12887046688637
66287,2,4,0.13434698822715485
66288,2,1,109.21249613604768
66289,2,1,79.55570667741203
66290,2,4,0.13434698822715485
66291,2,0,0.19915524352706207
66292,2,5,0.13434697354802486
66293,2,4,0.13434698822715485
66294,2,5,0.13434697354802486
66295,2,4,0.13434698822715485
66296,2,5,0.13434697354802486
66297,2,0,0.15684211650916202
66298,2,5,0.13434697396893824
66299,2,5,0.13434697396893824
66300,2,1,68.48659704311052
66301,2,4,0.13434698822715485
66303,2,4,0.13434698822715485
66304,2,2,36.04338331043455
66305,2,4,0.13434698822715485
66307,2,4,0.13434698822715485
66308,2,4,0.13434698822715485
66309,2,4,0.13434698822715485
66310,2,5,0.13434697354802486
66311,2,5,0.13434697354802486
66312,2,0,0.1869401252993786
66314,2,2,21.561631364252634
66315,2,4,0.13434698822715485
66316,2,5,0.13434697354802486
66317,2,2,67.43250244014966
66318,2,5,0.13434697354802486
