Indice,Dispositivo,TipologiaAttacco,RMSE:
41039,2,2,68.79292881564774
41055,2,5,0.10898317528560449
41056,2,5,0.10898317528560449
41058,2,5,0.10898317528560449
41059,2,5,0.10898317528560449
41061,2,5,0.10898317528560449
41066,2,5,0.10898317528560449
41071,2,5,0.10898317528560449
41075,2,5,0.10898317528560449
41079,2,5,0.10898317528560449
41080,2,5,0.10898317528560449
41083,2,5,0.10898317528560449
41084,2,5,0.10898317528560449
41088,2,5,0.10898317528560449
41090,2,2,64.5554667554197
41091,2,5,0.10898317528560449
41092,2,5,0.10898317528560449
41093,2,5,0.10898317528560449
41094,2,5,0.10898317528560449
41096,2,5,0.10898317528560449
41098,2,5,0.10898317528560449
41102,2,5,0.10898317528560449
41108,2,2,68.2586119479655
41111,2,5,0.10898317528560449
41114,2,5,0.10898317528560449
41118,2,5,0.10898317528560449
41121,2,2,56.976514321899344
41123,2,2,11.455310895057139
41127,2,5,0.10898317528560449
41128,2,5,0.10898317528560449
41130,2,2,48.844690299803496
41131,2,2,28.305293153348945
41134,2,5,0.10898317528560449
41135,2,2,60.792314944716765
41136,2,5,0.10898317528560449
41137,2,2,30.890817471363814
41139,2,5,0.10898317528560449
41142,2,5,0.10898317528560449
41144,2,5,0.10898317528560449
41147,2,5,0.10898317528560449
41148,2,2,53.14120080973712
41151,2,5,0.10898317528560449
41156,2,5,0.10898317528560449
41157,2,5,0.10898317528560449
41159,2,2,39.28655328224378
41160,2,5,0.10898317528560449
41162,2,5,0.10898317528560449
41164,2,5,0.10898317528560449
41166,2,2,47.93442233899184
41167,2,5,0.10898317528560449
41169,2,2,69.02532612739668
41172,2,2,69.16485463313221
41173,2,5,0.10898317528560449
41175,2,5,0.10898317528560449
41180,2,2,66.52400217877955
41181,2,5,0.10898317528560449
41182,2,2,48.53440766000497
41183,2,5,0.10898317528560449
41187,2,2,24.06740914654794
41188,2,5,0.10898317528560449
41189,2,5,0.10898317528560449
41193,2,5,0.10898317528560449
41196,2,5,0.10898316841783882
41197,2,5,0.10898316841783882
41201,2,5,0.10898317528560449
41203,2,2,50.93764368101428
41204,2,5,0.10898317528560449
41206,2,5,0.10898317528560449
41207,2,5,0.10898317528560449
41210,2,2,67.37009803362702
41215,2,5,0.10898317528560449
41216,2,5,0.10898317528560449
41220,2,5,0.10898317528560449
41221,2,5,0.10898317528560449
41225,2,5,0.10898317528560449
41226,2,5,0.10898317528560449
41227,2,5,0.10898317528560449
41228,2,5,0.10898317528560449
41231,2,2,49.1752079732083
41232,2,5,0.10898317528560449
41234,2,2,69.48066197706838
41236,2,5,0.10898317528560449
41238,2,2,30.401752695584513
41241,2,2,62.78687876826308
41244,2,5,0.10898317528560449
41249,2,5,0.10898317528560449
41253,2,5,0.10898317528560449
41255,2,5,0.10898317528560449
41256,2,5,0.10898317528560449
41261,2,5,0.10898317528560449
41262,2,2,21.97895353082372
41265,2,2,12.684930960040752
41266,2,5,0.10898317528560449
41270,2,5,0.10898317528560449
41279,2,5,0.10898316841783882
41283,2,5,0.10898316841783882
41284,2,5,0.10898317528560449
41290,2,5,0.10898317528560449
41291,2,5,0.10898317528560449
41297,2,5,0.10898317528560449
41298,2,5,0.10898317528560449
41301,2,5,0.10898317528560449
41302,2,5,0.10898317528560449
41303,2,2,9.803826223720572
41306,2,2,39.82387560428121
41308,2,5,0.10898317528560449
41310,2,5,0.10898317528560449
41312,2,5,0.10898317528560449
41315,2,5,0.10898317528560449
41317,2,5,0.10898317528560449
41323,2,5,0.10898317528560449
41324,2,5,0.10898317528560449
41327,2,5,0.10898317528560449
41331,2,2,19.41036588272294
41332,2,5,0.10898317528560449
41333,2,5,0.10898317528560449
41334,2,5,0.10898317528560449
41335,2,5,0.10898317528560449
41341,2,5,0.10898317528560449
41342,2,5,0.10898317528560449
41344,2,5,0.10898317528560449
41345,2,5,0.10898317528560449
41347,2,5,0.10898317528560449
41348,2,5,0.10898317528560449
41349,2,5,0.10898317528560449
41351,2,5,0.10898317528560449
41352,2,0,0.10489001066683797
41354,2,5,0.10898316841783882
41355,2,0,0.11399461752083158
41358,2,5,0.10898317528560449
41360,2,5,0.10898317528560449
41363,2,5,0.10898317528560449
41366,2,0,0.11454361753811541
41367,2,5,0.10898317528560449
41368,2,5,0.10898317528560449
41373,2,5,0.10898317528560449
41376,2,4,0.10898317895594574
41377,2,4,0.10898317895594574
41378,2,5,0.10898317528560449
41379,2,4,0.10898317895594574
41380,2,5,0.10898317528560449
41383,2,5,0.10898317528560449
41384,2,2,58.38191033704399
41385,2,2,26.572222180414133
41387,2,4,0.10898317895594574
41389,2,5,0.10898317528560449
41390,2,5,0.10898317528560449
41391,2,5,0.10898317528560449
41393,2,4,0.10898317895594574
41395,2,4,0.10898317895594574
41396,2,4,0.10898317895594574
41398,2,4,0.10898317895594574
41399,2,5,0.10898317528560449
41400,2,4,0.10898317895594574
41401,2,2,56.99879312804895
41402,2,5,0.10898317528560449
41403,2,5,0.10898317528560449
41406,2,5,0.10898317528560449
41408,2,4,0.10898316841783882
41409,2,4,0.10898316841783882
41411,2,4,0.10898317895594574
41412,2,5,0.10898317528560449
41414,2,0,0.07065158370452682
41415,2,4,0.10898317895594574
41416,2,5,0.10898317528560449
41417,2,4,0.10898317895594574
41418,2,0,0.11839255284585685
41419,2,4,0.10898317895594574
41421,2,4,0.10898317895594574
41422,2,5,0.10898317528560449
41423,2,5,0.10898317528560449
41424,2,5,0.10898317528560449
41426,2,5,0.10898317528560449
41427,2,4,0.10898317895594574
41428,2,5,0.10898317528560449
41429,2,5,0.10898317528560449
41430,2,0,0.1008529257721041
41432,2,2,68.13483483671406
41433,2,5,0.10898317528560449
41434,2,5,0.10898317528560449
41435,2,4,0.10898317895594574
41437,2,5,0.10898317528560449
41439,2,4,0.10898317895594574
41440,2,4,0.10898317895594574
41441,2,0,0.10043697954169192
41442,2,5,0.10898317528560449
41443,2,4,0.10898317895594574
41444,2,5,0.10898317528560449
41445,2,5,0.10898317528560449
41446,2,4,0.10898317895594574
41447,2,5,0.10898316841783882
41449,2,4,0.10898316841783882
41450,2,4,0.10898317895594574
41452,2,4,0.10898317895594574
41454,2,4,0.10898317895594574
41455,2,5,0.10898317528560449
41456,2,4,0.10898317895594574
41459,2,2,41.47204103707566
41461,2,4,0.10898317895594574
41462,2,5,0.10898317528560449
41464,2,5,0.10898317528560449
41466,2,4,0.10898317895594574
41467,2,4,0.10898317895594574
41468,2,5,0.10898317528560449
41471,2,0,0.11311266046656566
41473,2,4,0.10898317895594574
41474,2,5,0.10898317528560449
41475,2,4,0.10898317895594574
41476,2,4,0.10898317528560449
41477,2,4,0.10898317895594574
41478,2,5,0.10898317528560449
41479,2,5,0.10898317528560449
41480,2,5,0.10898317528560449
41483,2,4,0.10898317895594574
41484,2,4,0.10898317895594574
41485,2,4,0.10898317895594574
41486,2,4,0.10898317895594574
41489,2,4,0.10898317895594574
41490,2,2,59.05479722844856
41491,2,5,0.10898317528560449
41492,2,4,0.10898317895594574
41493,2,2,18.83865819802053
41494,2,4,0.10898316841783882
41496,2,4,0.10898316841783882
41497,2,5,0.10898317528560449
41498,2,4,0.10898317528560449
