Indice,Dispositivo,TipologiaAttacco,RMSE:
41110,2,1,31.857213014470542
41112,2,1,83.33304032533655
41119,2,1,33.79277918808458
41127,2,1,31.707785156975888
41131,2,1,87.38774627983516
41140,2,1,66.3052406117311
41148,2,3,12.06307174685227
41149,2,1,102.55739677075331
41158,2,1,81.1519536438754
41160,2,1,90.62575546715148
41161,2,1,71.68713824523499
41164,2,3,12.12076544159544
41177,2,1,95.59645699127701
41179,2,1,86.80945186509766
41180,2,3,9.988364443455529
41181,2,1,101.5657952232977
41184,2,3,4.831255816252687
41187,2,1,94.1087913394661
41198,2,1,66.58578740851813
41201,2,3,11.731418382901099
41210,2,1,87.53967446286637
41215,2,1,104.16404839475923
41220,2,3,12.396329178223764
41226,2,1,86.67827505639572
41233,2,1,79.40898165140895
41234,2,1,99.2941438892278
41239,2,1,89.23929894730637
41240,2,1,75.1599445719084
41241,2,0,0.04626382179514905
41242,2,0,0.04440309645695363
41243,2,3,4.564939760652462
41245,2,3,12.071058355353948
41246,2,3,12.114760628879639
41250,2,1,47.266646519623116
41259,2,3,9.258000620128593
41261,2,3,6.068130141125813
41263,2,0,0.046684679428727185
41264,2,0,0.047095298276243897
41266,2,1,92.12913742505796
41270,2,1,90.05432578825356
41275,2,4,0.07561392348302817
41276,2,0,0.04625405195408945
41277,2,4,0.07561392348302817
41279,2,1,59.64689975901084
41280,2,0,0.0350853327398526
41284,2,4,0.07561392348302817
41287,2,4,0.07561392348302817
41289,2,1,31.171566172464768
41294,2,1,90.48750019305744
41297,2,0,0.04626664584415984
41299,2,1,87.79016261352648
41301,2,3,12.413623879749101
41302,2,4,0.07561392348302817
41303,2,4,0.07561392348302817
41304,2,1,65.50051846401466
41305,2,4,0.07561392348302817
41306,2,4,0.07561392348302817
41308,2,4,0.07561392348302817
41309,2,3,3.5054565763748133
41310,2,1,104.23758785446634
41311,2,4,0.07561392348302817
41316,2,4,0.07561392348302817
41317,2,1,19.537060155437434
41318,2,4,0.0756139398394726
41319,2,1,50.78512039065373
41320,2,4,0.07561392348302817
41322,2,1,51.454235282588
41325,2,4,0.07561392348302817
41326,2,4,0.07561392348302817
41330,2,4,0.07561392348302817
41331,2,4,0.07561392348302817
41333,2,1,63.46085897164113
41335,2,4,0.07561392348302817
41336,2,4,0.07561392348302817
41337,2,4,0.07561392348302817
41338,2,4,0.07561392348302817
41339,2,3,9.610980836396545
41340,2,4,0.07561392348302817
41341,2,4,0.07561392348302817
41342,2,1,97.36292278260859
41345,2,4,0.07561392348302817
41347,2,0,0.026418484586014236
41348,2,3,9.574779633090637
41351,2,3,7.418583972302989
41353,2,3,12.094504599235849
41354,2,4,0.07561392348302817
