Indice,Dispositivo,TipologiaAttacco,RMSE:
3,2,1,102.33511035721408
12,2,4,0.28568780108621733
38,2,0,0.043073741331312414
41,2,4,0.28568780108621733
42,2,2,80.46786541608216
56,2,0,0.04071286337343088
77,2,4,0.28568780108621733
89,2,0,0.05894544872906515
91,2,4,0.28568780108621733
95,2,5,0.2856877799431493
116,2,1,251.10293847368624
144,2,0,0.017127596311147384
146,2,4,0.28568780108621733
155,2,4,0.28568780108621733
165,2,5,0.2856877799431493
188,2,5,0.2856877799431493
192,2,4,0.28568780108621733
195,2,0,0.04314905754417477
200,2,5,0.2856877799431493
205,2,5,0.2856877799431493
207,2,1,163.56011859449356
240,2,4,0.28568780108621733
257,2,1,261.4102314928598
277,2,4,0.28568780108621733
285,2,0,0.04264515926215591
292,2,5,0.2856877799431493
293,2,5,0.2856877799431493
300,2,0,0.029049888578170004
305,2,1,57.959598544988495
311,2,0,0.04997743288921119
325,2,0,0.04163220528005687
331,2,0,0.03192272683192547
351,2,0,0.030893864494148906
356,2,3,11.471932652858142
364,2,0,0.03852604039366975
366,2,5,0.2856877799431493
373,2,1,56.189984466337165
419,2,0,0.03633546020961043
429,2,5,0.2856877799431493
444,2,5,0.2856877799431493
445,2,5,0.2856877799431493
472,2,3,21.702857433809456
474,2,1,189.77723548676207
480,2,4,0.28568780108621733
487,2,3,21.64832857600394
491,2,0,0.03981769915123717
494,2,4,0.28568780108621733
531,2,0,0.023545774056343696
538,2,5,0.2856877799431493
552,2,4,0.28568780108621733
556,2,4,0.28568780108621733
563,2,4,0.28568780108621733
570,2,3,13.455059694902193
588,2,4,0.28568780108621733
591,2,0,0.041509633575448734
596,2,0,0.03327638547101987
621,2,0,0.03736452939240055
629,2,0,0.03243434901693151
631,2,4,0.28568780108621733
654,2,2,64.79426635660377
676,2,0,0.04153193032406073
683,2,2,168.82679452720592
710,2,0,0.03301498311989061
727,2,0,0.049019525074448234
734,2,4,0.28568780108621733
748,2,0,0.03816222764059838
760,2,0,0.034860141084975
783,2,0,0.04682250877929089
793,2,2,121.36057030880009
799,2,0,0.2024951630779038
811,2,2,78.35779559973528
815,2,0,0.03310283065452094
831,2,0,0.03990088042073154
856,2,3,21.969157285398662
859,2,0,0.03978347188883752
871,2,0,0.032617546229812194
900,2,1,250.24640931462815
908,2,4,0.28568780108621733
911,2,3,17.089795211496295
931,2,4,0.28568780108621733
940,2,1,217.69383016950005
945,2,1,254.29001343531203
947,2,4,0.28568780108621733
959,2,0,0.032659324694456066
961,2,0,0.02631756177592133
966,2,0,0.04252724169957195
986,2,1,213.10012015115498
1008,2,5,0.2856877799431493
1016,2,3,21.30488408568286
1021,2,4,0.28568780108621733
1022,2,0,0.024922609197339067
1024,2,5,0.2856877799431493
1030,2,1,147.92634950159947
1053,2,4,0.28568780108621733
1058,2,0,0.0389753190699842
1064,2,5,0.28568774310676387
1080,2,5,0.2856877799431493
1083,2,5,0.2856877799431493
1135,2,1,127.19490262898499
1157,2,3,19.35673952688931
1178,2,5,0.2856877799431493
1179,2,4,0.28568780108621733
1204,2,1,231.9671602881487
1205,2,4,0.28568780108621733
1220,2,4,0.28568780108621733
1222,2,0,0.03335666170968971
1224,2,0,0.021672458490228443
1255,2,2,117.3397021503149
1267,2,2,142.88094738670614
1273,2,0,0.023649202531494218
1276,2,1,232.23215776147129
1285,2,0,0.04261089421408909
1295,2,0,0.027057370013631114
1298,2,1,198.2824512571486
1299,2,0,0.06919553828325652
1305,2,3,15.228525222798474
1319,2,5,0.2856877799431493
1331,2,5,0.2856877799431493
1361,2,1,69.69864750281673
1362,2,0,0.039790725368087726
1372,2,5,0.2856877799431493
1385,2,2,170.20044133782267
1401,2,1,219.14105039628703
1403,2,0,0.03846368673676078
1405,2,5,0.2856877799431493
1406,2,0,0.033917054170717074
1422,2,2,46.805414073867894
1427,2,5,0.28568774310676387
1444,2,0,0.031236703930310358
1469,2,5,0.2856877799431493
1472,2,5,0.2856877799431493
1479,2,1,159.0731911957035
1482,2,3,6.551095729928102
1505,2,4,0.28568780108621733
1507,2,2,129.34873224601822
1519,2,0,0.031622171776032264
1534,2,1,256.3769547020271
1538,2,1,254.7356419762599
1543,2,0,0.025570583322081848
1551,2,0,0.03892557944982935
1552,2,1,79.2235594546378
1577,2,1,47.56354154727458
1587,2,1,209.43780182626526
1594,2,4,0.28568780108621733
1603,2,5,0.2856877799431493
1608,2,5,0.2856877799431493
1612,2,4,0.28568780108621733
1616,2,0,0.030370857127911634
1617,2,4,0.28568780108621733
1618,2,3,16.932395836315713
1626,2,0,0.012239507470233588
1647,2,4,0.28568780108621733
1649,2,1,162.45344554329355
1662,2,3,21.327212531284218
1705,2,5,0.2856877799431493
1719,2,5,0.2856877799431493
1730,2,4,0.28568780108621733
1731,2,2,100.14144901963857
1732,2,0,0.02857791649767658
1735,2,5,0.28568774310676387
1739,2,0,0.041546612004320416
1749,2,4,0.28568780108621733
1762,2,2,65.04888264797967
1771,2,1,127.47886750872055
1778,2,5,0.2856877799431493
1782,2,4,0.28568780108621733
1810,2,2,76.50226050528832
1830,2,4,0.28568780108621733
1859,2,0,0.03630736440014582
1862,2,4,0.28568780108621733
1879,2,0,0.041995978803635224
1895,2,1,76.52166089465528
1929,2,4,0.28568780108621733
1936,2,3,21.674582972733514
1944,2,4,0.28568780108621733
1947,2,0,0.02933760363335642
1948,2,0,0.04233533751024246
1953,2,4,0.28568780108621733
1966,2,5,0.2856877799431493
1967,2,4,0.28568780108621733
1969,2,0,0.02275041860103883
1977,2,1,193.42697114597271
1978,2,5,0.2856877799431493
2000,2,4,0.28568780108621733
2010,2,5,0.2856877799431493
2011,2,4,0.28568780108621733
2021,2,0,0.03326158138975608
2030,2,5,0.2856877799431493
2041,2,0,0.03342652409598512
2050,2,1,114.1487636890531
2057,2,0,0.021221106698135737
2077,2,4,0.2856878153909315
2081,2,4,0.28568780108621733
2083,2,3,21.71287419989557
2091,2,5,0.2856877799431493
2112,2,0,0.02484887039514709
2127,2,0,0.03505371904764305
2140,2,0,0.04063957838026616
2143,2,5,0.2856877799431493
2146,2,4,0.28568780108621733
2155,2,4,0.28568780108621733
2166,2,1,64.73181790135243
2178,2,0,0.05405092767981883
2187,2,0,0.022203555441016723
2210,2,4,0.28568780108621733
2219,2,0,0.021552044902082224
2222,2,4,0.28568780108621733
2223,2,5,0.2856877799431493
2224,2,2,120.44428958703158
2246,2,0,0.04370403370265187
2262,2,4,0.28568780108621733
2269,2,0,0.03725400220491683
2287,2,1,218.43701042429916
2290,2,4,0.28568780108621733
2306,2,5,0.2856877799431493
2314,2,5,0.2856877799431493
2315,2,0,0.0410691929043092
2321,2,4,0.28568780108621733
2346,2,1,156.3678802992905
2351,2,3,10.564234891171747
2358,2,2,88.7324746285497
2379,2,0,0.033571650727503136
2380,2,4,0.2856878153909315
2394,2,0,0.05399083379280046
2402,2,1,241.11767797487894
2443,2,0,0.04357593874694835
2446,2,0,0.025431781528439876
2454,2,2,143.34003137460004
2484,2,5,0.2856877799431493
2485,2,4,0.28568780108621733
2492,2,4,0.28568780108621733
2519,2,3,20.58809210421309
2527,2,0,0.026075394949182217
2565,2,0,0.06390005889362088
2605,2,5,0.2856877799431493
2611,2,0,0.03332504159533349
2615,2,4,0.28568780108621733
2623,2,4,0.28568780108621733
2624,2,4,0.28568780108621733
2631,2,0,0.00836233372361096
2637,2,0,0.042480193050977666
2646,2,4,0.28568780108621733
2651,2,2,168.24145794954455
2667,2,2,29.919405509556235
2687,2,1,193.16902595462204
2709,2,3,20.55063694158792
2724,2,2,124.90513843892249
2744,2,2,91.87630491899134
2751,2,1,264.5237764534853
2752,2,4,0.28568780108621733
2757,2,4,0.28568780108621733
2759,2,4,0.28568780108621733
2782,2,1,117.40782028501822
2784,2,4,0.28568780108621733
2789,2,0,0.02652323547604747
2795,2,0,0.03500268820034046
2810,2,3,21.884617389389916
2816,2,5,0.2856877799431493
2820,2,0,0.054653206829066416
2856,2,0,0.03108530213716883
2869,2,3,21.54602142640845
2887,2,0,0.05647543129156404
2888,2,2,163.48909826151197
2892,2,0,0.2028235878525402
2907,2,4,0.28568780108621733
2911,2,0,0.03316408310481129
2922,2,0,0.07997721409988875
2930,2,0,0.040698325520291435
2938,2,5,0.2856877799431493
2940,2,1,198.3452008720132
2946,2,0,0.031941961206852325
2962,2,0,0.03934769234953885
2964,2,0,0.032081593058594635
2966,2,0,0.03318988834279351
2967,2,4,0.28568780108621733
2980,2,2,117.69284610333634
2985,2,0,0.0354380806849301
2998,2,0,0.03815557563167955
3000,2,4,0.28568780108621733
3035,2,0,0.03213541710246043
3046,2,5,0.2856877799431493
3050,2,5,0.2856877799431493
3053,2,0,0.0753868708125215
3079,2,4,0.28568780108621733
3102,2,4,0.28568780108621733
3114,2,5,0.2856877799431493
3146,2,4,0.2856878153909315
3154,2,5,0.28568774310676387
3175,2,0,0.026782342665020893
3184,2,5,0.2856877799431493
3196,2,5,0.2856877799431493
3206,2,0,0.032636967707300124
3211,2,5,0.2856877799431493
3216,2,3,21.343147281550316
3228,2,5,0.2856877799431493
3233,2,4,0.28568780108621733
3250,2,4,0.28568780108621733
3253,2,0,0.042500699839834
3279,2,5,0.2856877799431493
3323,2,1,266.81205231710624
3334,2,5,0.2856877799431493
3367,2,2,107.69972900188985
3374,2,1,191.54881891851596
3375,2,0,0.03698160595375859
3383,2,2,144.85028589899596
3388,2,4,0.28568780108621733
3389,2,3,19.85788278063328
3401,2,5,0.2856877799431493
3428,2,0,0.036848540592036655
3437,2,1,264.0834783894188
3440,2,2,33.73416504337823
3451,2,5,0.2856877799431493
3471,2,1,263.3304325829563
3489,2,5,0.2856877799431493
3492,2,0,0.03377132608695259
3493,2,5,0.2856877799431493
3510,2,5,0.2856877799431493
3525,2,0,0.04034554961916421
3542,2,0,0.3946120064038844
3551,2,4,0.2856878153909315
3555,2,1,122.28650667175893
3561,2,3,20.667466960768436
3563,2,1,167.5346483635627
3572,2,4,0.28568780108621733
3574,2,1,206.6724180057057
3583,2,4,0.28568780108621733
3589,2,1,191.89652302294502
3605,2,0,0.03725570340994977
3637,2,0,0.041172924433989344
3640,2,0,0.06707831626726143
3649,2,0,0.034473995230668304
3657,2,4,0.28568780108621733
3658,2,0,0.04066956461147651
3661,2,4,0.28568780108621733
3686,2,4,0.28568780108621733
3690,2,4,0.28568780108621733
3694,2,3,15.849085578642468
3704,2,0,0.03904635473626978
3721,2,0,0.1794105190413874
3724,2,0,0.0394465738854651
3726,2,0,0.03985722040459704
3747,2,0,0.030901806172986625
3750,2,5,0.2856877799431493
3787,2,4,0.28568780108621733
3791,2,5,0.2856877799431493
3821,2,0,0.03723100483362867
3832,2,5,0.2856877799431493
3845,2,0,0.030719272132368972
3860,2,1,163.87283640322002
3877,2,1,202.53956053675924
3878,2,1,85.81897309598017
3882,2,0,0.03562848828934699
3888,2,5,0.2856877799431493
3889,2,0,0.03840767827080597
3890,2,0,0.07449231644625305
3896,2,0,0.042457259607371574
3897,2,0,0.061306129274772275
3899,2,4,0.28568780108621733
3903,2,2,107.56321048628361
3905,2,4,0.28568780108621733
3922,2,0,0.024139896594389594
3931,2,4,0.28568780108621733
3932,2,0,0.08784612324528172
3937,2,0,0.02569869885547982
3941,2,5,0.2856877799431493
3949,2,0,0.025409387404511864
3964,2,4,0.28568780108621733
3969,2,2,38.480911190505985
3975,2,5,0.2856877799431493
3985,2,0,0.03436310772698559
3987,2,0,0.03375272007873608
3988,2,0,0.04153673445534346
3999,2,0,0.041560148987452736
4009,2,0,0.028940451804186203
4010,2,5,0.2856877799431493
4013,2,0,0.033926612570515706
4017,2,0,0.04005304479524438
4025,2,0,0.028518560253280017
4043,2,4,0.28568780108621733
4046,2,4,0.28568780108621733
4055,2,5,0.2856877799431493
4065,2,0,0.021657103932739216
4080,2,5,0.28568774310676387
4111,2,1,152.01176101193258
4119,2,0,0.042599408076151014
4131,2,1,127.18801326008531
4140,2,0,0.031827303350964765
4152,2,1,111.37604930929935
4163,2,0,0.01752735052543584
4167,2,4,0.2856877799431493
4175,2,5,0.2856877799431493
4182,2,5,0.2856877799431493
4200,2,0,0.03317972943050029
4203,2,0,0.021657591163232036
4208,2,0,0.03688381958553938
4217,2,5,0.2856877799431493
4219,2,4,0.28568780108621733
4222,2,0,0.042899623378345464
4226,2,5,0.2856877799431493
4254,2,4,0.28568780108621733
4262,2,4,0.28568780108621733
4272,2,0,0.032380525648392805
4297,2,0,0.03852772010147266
4300,2,0,0.03319546898944374
4301,2,0,0.04943776404442019
4312,2,0,0.037381502476655906
4326,2,5,0.2856877799431493
4339,2,5,0.2856877799431493
4384,2,0,0.026706150881512902
4396,2,3,15.533275222203622
4397,2,4,0.28568780108621733
4400,2,4,0.28568780108621733
4409,2,0,0.03979229599497368
4421,2,5,0.2856877799431493
4427,2,4,0.2856878153909315
4449,2,0,0.04454605605521843
4452,2,0,0.04034845749581819
4453,2,5,0.2856877799431493
4466,2,2,124.28073931067597
4469,2,0,0.027628536224964185
4472,2,4,0.28568780108621733
4488,2,5,0.2856877799431493
4495,2,5,0.2856877799431493
4498,2,5,0.2856877799431493
4521,2,5,0.2856877799431493
4527,2,4,0.28568780108621733
4529,2,1,247.53520779768985
4537,2,0,0.0532021538016548
4551,2,4,0.28568780108621733
4566,2,4,0.28568780108621733
4583,2,3,18.587704154391794
4590,2,0,0.042084415110039644
4591,2,0,0.05558662311057467
4605,2,0,0.04299667330614746
4607,2,0,0.0436705093898783
4612,2,5,0.2856877799431493
4629,2,5,0.2856877799431493
4638,2,0,0.0312562377901094
4640,2,1,245.7964509375197
4641,2,5,0.2856877799431493
4647,2,4,0.28568780108621733
4651,2,0,0.03418120078396339
4658,2,2,105.93503404889633
4684,2,4,0.28568780108621733
4690,2,4,0.28568780108621733
4691,2,0,0.03292915910584357
4705,2,0,0.042057800745077006
4713,2,1,87.95477350997503
4724,2,3,5.705795713494738
4726,2,1,109.0354931082475
4727,2,3,22.034407946446382
4729,2,0,0.03519483616870537
4742,2,1,77.82094239212064
4748,2,5,0.2856877799431493
4754,2,0,0.026810013392604484
4788,2,3,5.653453347316781
4790,2,0,0.033326028406291716
4798,2,4,0.28568780108621733
4799,2,3,19.864283619287107
4805,2,5,0.2856877799431493
4807,2,4,0.28568780108621733
4808,2,4,0.28568780108621733
4811,2,5,0.2856877799431493
4823,2,3,21.025580014024232
4832,2,3,19.182355844589637
4855,2,5,0.2856877799431493
4865,2,5,0.2856877799431493
4866,2,0,0.032893668036234405
4886,2,4,0.28568780108621733
4888,2,0,0.04283468442931827
4901,2,4,0.28568780108621733
4903,2,5,0.2856877799431493
4915,2,4,0.28568780108621733
4920,2,0,0.04076397502331979
4923,2,0,0.04881460255248168
4928,2,4,0.28568780108621733
4931,2,4,0.28568780108621733
4935,2,5,0.2856877799431493
4938,2,1,214.31805989152988
4965,2,0,0.042797916145368396
4969,2,3,20.596537468376063
4976,2,0,0.06601339701564295
4987,2,0,0.04405992346506232
4997,2,0,0.03382921212048364
5004,2,4,0.28568780108621733
5006,2,1,110.74478484076121
5009,2,0,0.03695041843801347
5027,2,5,0.2856877799431493
5029,2,0,0.030029768105452055
5034,2,3,22.25506283608735
5037,2,5,0.2856877799431493
5053,2,0,0.05174982426125864
5064,2,5,0.2856877799431493
5065,2,0,0.0227340244566043
5068,2,0,0.057880660829648975
5102,2,5,0.2856877799431493
5104,2,2,130.95144425694846
5108,2,5,0.2856877799431493
5113,2,0,0.033179537032132
5126,2,3,21.06579156819322
5139,2,3,15.840389389091854
5154,2,0,0.037504345048703674
5157,2,4,0.28568780108621733
5169,2,0,0.03908761976219126
5171,2,2,154.93031215930293
5178,2,0,0.019746594256530796
5195,2,0,0.031358271213771154
5212,2,4,0.28568780108621733
5219,2,5,0.2856877799431493
