Indice,Dispositivo,TipologiaAttacco,RMSE:
8133,2,5,0.18244814486228123
8134,2,5,0.18244814486228123
8145,2,5,0.18244814486228123
8148,2,5,0.18244814486228123
8150,2,5,0.18244814486228123
8153,2,5,0.18244814486228123
8157,2,5,0.18244814486228123
8158,2,5,0.18244814486228123
8161,2,5,0.18244814486228123
8163,2,5,0.18244814486228123
8165,2,5,0.18244814486228123
8167,2,5,0.18244814486228123
8169,2,5,0.18244814486228123
8173,2,5,0.18244814486228123
8178,2,5,0.18244814486228123
8181,2,5,0.18244814486228123
8184,2,5,0.18244814486228123
8188,2,5,0.18244814486228123
8190,2,5,0.18244814486228123
8191,2,3,7.021863267815395
8194,2,3,4.218126088657382
8195,2,3,7.699771325404028
8197,2,3,7.799679447889493
8198,2,5,0.18244814486228123
8200,2,3,9.381849465509088
8204,2,5,0.18244814486228123
8207,2,5,0.18244814486228123
8209,2,3,11.9051421895099
8212,2,5,0.18244814486228123
8217,2,5,0.18244814486228123
8218,2,5,0.18244815590494523
8219,2,5,0.18244815590494523
8223,2,5,0.18244814486228123
8225,2,5,0.18244814486228123
8229,2,5,0.18244814486228123
8234,2,5,0.18244814486228123
8235,2,3,7.95393336406944
8237,2,5,0.18244814486228123
8238,2,5,0.18244814486228123
8239,2,5,0.18244814486228123
8242,2,5,0.18244814486228123
8246,2,5,0.18244814486228123
8253,2,3,7.2086022868210025
8254,2,5,0.18244814486228123
8255,2,5,0.18244814486228123
8256,2,1,47.014350998104504
8258,2,5,0.18244814486228123
8259,2,3,4.788347701306996
8260,2,1,77.41829215263442
8261,2,5,0.18244814486228123
8263,2,3,12.072301578766249
8265,2,1,31.546675799478788
8267,2,5,0.18244814486228123
8270,2,5,0.18244814486228123
8271,2,5,0.18244814486228123
8274,2,5,0.18244814486228123
8277,2,5,0.18244814486228123
8279,2,3,10.46585197947069
8280,2,1,87.19908285102495
8282,2,5,0.18244814486228123
8283,2,1,29.06200195926396
8284,2,5,0.18244814486228123
8285,2,5,0.18244815590494523
8288,2,1,21.340921335459672
8289,2,5,0.18244814486228123
8294,2,3,12.296327331618164
8296,2,5,0.18244814486228123
8297,2,1,107.59288506025298
8298,2,5,0.18244814486228123
8299,2,5,0.18244814486228123
8301,2,5,0.18244814486228123
8303,2,5,0.18244814486228123
8306,2,1,101.91274972200141
8307,2,1,20.12987467118834
8310,2,1,59.84303234136086
8312,2,5,0.18244814486228123
8314,2,1,87.71423471073226
8315,2,5,0.18244814486228123
8316,2,5,0.18244814486228123
8317,2,5,0.18244814486228123
8319,2,5,0.18244814486228123
8320,2,5,0.18244814486228123
8322,2,5,0.18244814486228123
8323,2,5,0.18244814486228123
8324,2,3,8.957930788826
8325,2,3,11.556552113302946
8329,2,5,0.18244814486228123
8330,2,5,0.18244814486228123
8331,2,5,0.18244814486228123
8332,2,5,0.18244814486228123
8333,2,1,104.63546982086508
8335,2,3,11.864362761441262
8337,2,1,42.06008147544544
8338,2,1,92.45607264155421
8340,2,1,106.84571963226732
8341,2,5,0.18244815590494523
8342,2,1,35.76955638360246
8345,2,1,19.22971826893556
8347,2,5,0.18244814486228123
8348,2,1,84.87235404993642
8353,2,4,0.18244814486228123
8355,2,5,0.18244814486228123
8357,2,4,0.18244814486228123
8358,2,4,0.18244814486228123
8359,2,1,40.919189936059816
8361,2,5,0.18244814486228123
8362,2,4,0.18244814486228123
8363,2,1,73.9054257034825
8364,2,4,0.18244814486228123
8365,2,5,0.18244814486228123
8366,2,4,0.18244814486228123
8367,2,3,7.251644789310329
8368,2,5,0.18244814486228123
8369,2,3,11.211616599688913
8370,2,4,0.18244814486228123
8371,2,5,0.18244814486228123
8372,2,4,0.18244814486228123
8373,2,3,11.7769569370828
8374,2,5,0.18244814486228123
8376,2,1,87.11276204403441
8377,2,4,0.18244814486228123
8378,2,4,0.18244814486228123
8379,2,5,0.18244814486228123
8381,2,4,0.18244814486228123
8382,2,1,18.60496790653558
8383,2,1,85.44532604058409
8384,2,5,0.18244815590494523
8386,2,3,11.933058131362081
8387,2,5,0.18244814486228123
