Indice,Dispositivo,TipologiaAttacco,RMSE:
49282,2,1,73.030101160522
49283,2,1,89.65558154764241
49288,2,1,60.89291938405037
49294,2,1,77.7254899695275
49305,2,1,70.24375182369936
49307,2,1,103.06924727587145
49323,2,1,67.91170535307558
49332,2,1,71.51161339597701
49343,2,1,78.94538855634374
49346,2,1,87.65586715752882
49348,2,1,90.9124248252487
49353,2,1,40.44923602518677
49356,2,1,84.66026494969384
49359,2,1,40.215510363579135
49361,2,1,77.41848060021776
49372,2,1,105.992062585329
49375,2,1,68.16484017467572
49376,2,1,95.81639035458598
49389,2,1,109.21442621394054
49391,2,1,109.47872148074305
49393,2,1,49.37069934243271
49401,2,1,76.53241876442259
49412,2,1,48.55736293456213
49421,2,1,78.87262054240996
49427,2,1,20.33634224078045
49433,2,0,0.1889860472384302
49436,2,1,78.49067123853686
49438,2,1,104.39668108413301
49442,2,1,46.22989553628664
49449,2,1,42.78750049875785
49453,2,0,0.2520813120199083
49457,2,1,85.94504208165739
49458,2,1,48.159980449415684
49459,2,1,50.46468825971104
49463,2,0,0.24167182236955434
49471,2,1,88.97741608251252
49477,2,1,42.263650024986326
49482,2,1,101.27506330067868
49485,2,0,0.22639797748803617
49491,2,0,0.25278636046273967
49493,2,1,52.40565119242613
49500,2,1,47.77903936076604
49504,2,1,79.34470539852076
49505,2,1,33.55199865516622
49510,2,4,0.18639710953427358
49511,2,4,0.18639710953427358
49514,2,0,0.2608018195740706
49517,2,1,100.16335725804828
49522,2,1,86.85040177634309
49523,2,4,0.18639710953427358
49525,2,2,55.872481014765306
49526,2,2,35.84573316503988
49530,2,2,27.79910447434611
49531,2,1,65.01454109798975
49533,2,4,0.18639710953427358
49534,2,1,61.69547562016154
49538,2,2,39.478001240856756
49542,2,4,0.18639710953427358
49543,2,2,70.0018188947751
49544,2,1,106.64538553619819
49545,2,2,35.558583345560464
49547,2,1,55.59055649304606
49548,2,4,0.18639710953427358
49552,2,4,0.18639710953427358
49553,2,4,0.18639710953427358
49554,2,4,0.18639710953427358
49558,2,0,0.2109316419943742
49560,2,4,0.18639710953427358
49562,2,4,0.18639710953427358
49563,2,2,45.8817550117042
49564,2,4,0.18639710953427358
49565,2,4,0.18639710953427358
49566,2,2,26.62908059020271
49567,2,4,0.18639710953427358
49568,2,2,38.500692756831725
49569,2,1,54.54496227281978
49570,2,1,40.6197502237015
49571,2,4,0.18639710953427358
49572,2,1,110.49407826921214
49573,2,1,85.11644112752779
49574,2,4,0.18639710953427358
49577,2,4,0.18639710953427358
49578,2,1,82.7824847723968
49581,2,2,34.818641665893374
49583,2,2,45.56812026203121
49584,2,1,95.1341067199835
49585,2,1,55.34807357660305
49586,2,2,31.132277665213234
49587,2,2,44.679952290478155
49590,2,4,0.18639710953427358
49591,2,4,0.18639710953427358
49592,2,1,99.05711780935243
49594,2,4,0.18639710953427358
49596,2,4,0.18639710953427358
49597,2,4,0.18639710953427358
49599,2,2,43.50787409730083
49601,2,1,19.020682103731822
49603,2,4,0.18639710953427358
49606,2,4,0.18639710953427358
49607,2,2,63.4050721075284
49611,2,4,0.18639710953427358
49612,2,1,78.37022718907727
49613,2,1,78.80253551918648
49614,2,4,0.18639710953427358
