Indice,Dispositivo,TipologiaAttacco,RMSE:
16415,2,5,0.13392888713636422
16417,2,5,0.13392888713636422
16419,2,5,0.13392888713636422
16425,2,5,0.13392888713636422
16430,2,5,0.13392888713636422
16434,2,5,0.13392888713636422
16436,2,5,0.13392888713636422
16440,2,5,0.13392888713636422
16441,2,5,0.13392888713636422
16442,2,5,0.13392888713636422
16445,2,0,0.047883121000057344
16446,2,5,0.13392888713636422
16448,2,5,0.13392888713636422
16449,2,1,43.52575259383142
16450,2,0,0.05127523505103055
16453,2,1,105.30008385843412
16455,2,1,23.981704046241145
16457,2,1,72.53862003850293
16459,2,1,47.51190927944721
16461,2,1,47.211940380068214
16462,2,1,56.757458996069296
16465,2,1,33.06292154198079
16471,2,0,0.05124422964174591
16473,2,5,0.13392888713636422
16476,2,5,0.13392888713636422
16477,2,1,42.67349267924769
16479,2,1,72.7605245972495
16480,2,1,92.06447497919457
16482,2,5,0.13392888713636422
16483,2,5,0.13392888713636422
16484,2,5,0.13392888842550152
16485,2,5,0.13392888842550152
16486,2,5,0.13392888713636422
16487,2,5,0.13392888713636422
16488,2,5,0.13392888713636422
16490,2,1,97.46773493688
16491,2,1,103.93844685926308
16493,2,5,0.13392888713636422
16497,2,5,0.13392888713636422
16499,2,5,0.13392888713636422
16501,2,1,81.88244410267797
16503,2,1,98.76427271389352
16506,2,1,79.51536451544588
16507,2,5,0.13392888713636422
16508,2,3,11.625640535558542
16510,2,1,70.27586249053154
16511,2,5,0.13392888713636422
16512,2,5,0.13392888713636422
16513,2,5,0.13392888713636422
16514,2,5,0.13392888713636422
16516,2,5,0.13392888713636422
16517,2,5,0.13392888713636422
16518,2,5,0.13392888713636422
16519,2,1,88.35192808128784
16521,2,5,0.13392888713636422
16522,2,5,0.13392888713636422
16523,2,3,8.8215331817239
16525,2,1,106.76953265242481
16526,2,1,106.60459322997987
16536,2,3,6.125448089995139
16538,2,5,0.13392888713636422
16539,2,5,0.13392888713636422
16540,2,0,0.04543787462117252
16541,2,1,81.92959146070251
16542,2,1,22.358813528263955
16543,2,2,10.926988922145528
16544,2,0,0.04145239317390691
16547,2,5,0.13392888713636422
16550,2,3,9.9321047062184
16552,2,1,108.09701727402904
16553,2,5,0.13392888713636422
16554,2,2,26.89530396588926
16558,2,5,0.13392888713636422
16559,2,1,45.52208689802316
16561,2,1,75.19959870709346
16562,2,2,49.99606331835397
16563,2,5,0.13392888713636422
16565,2,5,0.13392888713636422
16566,2,5,0.13392888713636422
16567,2,5,0.13392888713636422
16569,2,5,0.13392888713636422
16570,2,5,0.13392888713636422
16571,2,3,12.352177522014555
16572,2,1,87.20320979123997
16575,2,5,0.13392888713636422
16576,2,1,16.836417851639585
16577,2,2,65.95205051296745
16579,2,5,0.13392888713636422
16580,2,1,98.35380543448045
16581,2,1,72.47654009393331
16583,2,5,0.13392888713636422
16584,2,5,0.13392888713636422
16585,2,5,0.13392888713636422
16587,2,0,0.043253216027343
16588,2,5,0.13392888842550152
16589,2,0,0.03386688727568685
16590,2,5,0.13392888713636422
16591,2,5,0.13392888713636422
16593,2,0,0.05118967819985836
16594,2,1,29.948009363669932
16595,2,5,0.13392888713636422
16597,2,1,73.92876768003929
16598,2,1,67.23439266783784
16600,2,5,0.13392888713636422
16602,2,1,74.03098587973558
16603,2,0,0.051136155381919804
16604,2,5,0.13392888713636422
16605,2,5,0.13392888713636422
16606,2,5,0.13392888713636422
16607,2,2,30.016747925981807
16610,2,5,0.13392888713636422
16611,2,5,0.13392888713636422
16612,2,3,11.94206414905453
16613,2,5,0.13392888713636422
16615,2,1,26.011585378517687
16616,2,1,43.57540131310263
16617,2,5,0.13392888713636422
16618,2,5,0.13392888713636422
16620,2,0,0.051414959929080545
16622,2,5,0.13392888713636422
16623,2,1,45.01322868721378
16624,2,5,0.13392888713636422
16625,2,2,64.14965125176025
16627,2,5,0.13392888713636422
16628,2,5,0.13392888713636422
16629,2,5,0.13392888713636422
16630,2,5,0.13392888842550152
16632,2,5,0.13392888842550152
16633,2,3,5.339718281156282
16634,2,5,0.13392888713636422
16635,2,3,12.172979832917258
16636,2,5,0.13392888713636422
16639,2,3,11.249546912567558
16640,2,1,58.407385858576774
16641,2,0,0.049155812419921674
16642,2,5,0.13392888713636422
16643,2,3,8.064223026895839
16644,2,1,92.05136872320355
16645,2,5,0.13392888713636422
16646,2,5,0.13392888713636422
16647,2,2,51.509246094454326
16648,2,5,0.13392888713636422
16649,2,5,0.13392888713636422
16652,2,5,0.13392888713636422
16653,2,3,10.826127073798848
16654,2,1,28.79909598969577
16655,2,3,11.809526536404588
16659,2,5,0.13392888713636422
16661,2,5,0.13392888713636422
16663,2,2,11.452604081862603
16664,2,1,60.30768294714802
16665,2,0,0.048335615135292026
16666,2,3,12.14423184265478
16667,2,5,0.13392888713636422
16668,2,2,43.199104949234396
16669,2,5,0.13392888713636422
16670,2,1,90.08545312867966
16673,2,3,11.148161586119429
16674,2,3,12.456973231930618
16675,2,1,51.519830657880014
16676,2,1,90.34234270903606
16677,2,5,0.13392888713636422
16678,2,1,24.987326933180327
16679,2,5,0.13392888713636422
16682,2,3,6.085455641459469
16684,2,2,47.27116561266005
16685,2,3,12.481932710403004
16686,2,5,0.13392888713636422
16688,2,5,0.13392888713636422
16689,2,1,49.65799077459929
16690,2,1,26.407874650682746
16691,2,1,30.385306996361024
16692,2,5,0.13392888713636422
16694,2,5,0.13392888713636422
16695,2,3,12.239883206614714
16698,2,0,0.049740086261352554
16700,2,1,64.21630697398483
16702,2,2,26.58718994760679
16704,2,3,12.335180401589989
16705,2,0,0.049032883539120053
16706,2,0,0.05121218951234585
16707,2,5,0.13392888713636422
16708,2,1,70.47183324490622
16709,2,5,0.13392888713636422
16710,2,1,101.85390233481533
16711,2,5,0.13392888713636422
16715,2,5,0.13392888713636422
16716,2,0,0.03533879576628774
16717,2,3,11.661907911984681
16719,2,5,0.13392888713636422
16721,2,5,0.13392888842550152
16722,2,2,0.10438774199512327
16723,2,1,31.813282431637415
16724,2,5,0.13392888713636422
16725,2,5,0.13392888713636422
16727,2,5,0.13392888713636422
16728,2,1,40.74389628005071
16729,2,2,60.335982412722686
16730,2,4,0.13392889670348845
16731,2,5,0.13392888713636422
16732,2,4,0.13392889670348845
16733,2,4,0.13392889670348845
16734,2,4,0.13392889670348845
16735,2,5,0.13392888713636422
16736,2,0,0.04585838173526806
16737,2,3,12.039945145016363
16738,2,0,0.04653344550940256
16739,2,2,28.579732427640007
16740,2,0,0.04982873279726358
16741,2,5,0.13392888713636422
16742,2,5,0.13392888713636422
16743,2,4,0.13392889670348845
16744,2,4,0.13392889670348845
16745,2,3,6.992572672195949
16746,2,5,0.13392888713636422
16747,2,1,85.50828978840508
16748,2,4,0.13392889670348845
16749,2,1,69.4788467119407
16750,2,2,68.9063772620472
16751,2,1,83.23809220168431
16752,2,4,0.13392889670348845
16753,2,5,0.13392888713636422
16754,2,4,0.1339288979926256
16755,2,4,0.1339288979926256
16756,2,5,0.13392888713636422
16757,2,5,0.13392888713636422
16758,2,3,9.563005306115778
16759,2,5,0.13392888713636422
16760,2,5,0.13392888713636422
16761,2,1,57.699834946137884
16762,2,4,0.13392889670348845
16763,2,5,0.13392888713636422
16764,2,4,0.13392889670348845
16765,2,4,0.13392889670348845
16766,2,4,0.13392889670348845
16767,2,0,0.05208618871469613
16768,2,4,0.13392889670348845
16769,2,4,0.13392889670348845
16770,2,5,0.13392888713636422
16771,2,2,36.27671967014533
16772,2,4,0.13392889670348845
16773,2,3,12.246855493394834
16774,2,5,0.13392888713636422
16775,2,5,0.13392888713636422
16776,2,4,0.13392889670348845
16777,2,1,26.57828711767235
16778,2,5,0.13392888713636422
16779,2,5,0.13392888713636422
16780,2,3,8.42914332817759
16781,2,4,0.13392889670348845
16782,2,4,0.13392889670348845
16783,2,4,0.13392889670348845
16784,2,2,30.942214747287917
16785,2,3,4.482982362997836
16786,2,1,18.148685848375784
16787,2,4,0.1339288979926256
16788,2,4,0.13392889670348845
16789,2,2,45.32826093943709
16790,2,4,0.13392889670348845
16791,2,5,0.13392888713636422
16792,2,5,0.13392888713636422
16793,2,5,0.13392888713636422
16794,2,5,0.13392888713636422
16795,2,1,85.91800207349142
16796,2,3,12.133883234223298
16797,2,5,0.13392888713636422
16798,2,2,9.525300916380772
16799,2,4,0.13392889670348845
16800,2,5,0.13392888713636422
16801,2,5,0.13392888713636422
16802,2,4,0.13392889670348845
16803,2,5,0.13392888713636422
16804,2,4,0.13392889670348845
16805,2,3,11.719285493769727
16806,2,5,0.13392888713636422
16807,2,5,0.13392888713636422
16808,2,4,0.13392889670348845
16809,2,5,0.13392888713636422
16810,2,3,12.22260234888913
16811,2,3,4.009162506996131
16812,2,4,0.13392889670348845
16813,2,4,0.13392889670348845
16814,2,4,0.13392889670348845
16815,2,5,0.13392888713636422
16816,2,5,0.13392888713636422
16817,2,5,0.13392888713636422
16818,2,1,80.09036633991921
16819,2,4,0.1339288979926256
16820,2,5,0.13392888713636422
16821,2,0,0.02266357957543561
16822,2,4,0.13392889670348845
16823,2,2,65.30084386225555
16824,2,4,0.13392889670348845
16825,2,4,0.13392889670348845
16826,2,1,88.776898565002
16827,2,5,0.13392888713636422
16828,2,4,0.13392889670348845
16829,2,4,0.13392889670348845
16830,2,1,105.33807122264508
16831,2,4,0.13392889670348845
16832,2,5,0.13392888713636422
16833,2,4,0.13392889670348845
16834,2,1,39.22444418157612
16835,2,1,63.40382024895494
16836,2,4,0.13392889670348845
16837,2,1,69.31872244006644
16838,2,0,0.049660788281560446
16839,2,1,105.96227592954247
16840,2,5,0.13392888713636422
16841,2,1,105.02858280355949
16842,2,1,85.89771655075742
16843,2,5,0.13392888713636422
16844,2,5,0.13392888713636422
16845,2,5,0.13392888713636422
16846,2,5,0.13392888713636422
16847,2,4,0.13392889670348845
16848,2,5,0.13392888713636422
16849,2,3,8.00011405422598
16850,2,5,0.13392888842550152
16851,2,3,8.097488792864917
16852,2,4,0.13392889670348845
16853,2,4,0.13392889670348845
16854,2,0,0.04252666570385962
16855,2,5,0.13392888713636422
16856,2,4,0.13392889670348845
16857,2,5,0.13392888713636422
16858,2,4,0.13392889670348845
16859,2,2,53.270089949004785
16860,2,5,0.13392888713636422
16861,2,1,86.55013852074198
16862,2,5,0.13392888713636422
16863,2,1,18.142950274374428
16864,2,4,0.13392889670348845
16865,2,4,0.13392889670348845
16866,2,0,0.04841037862043729
16867,2,1,104.64314346892215
16868,2,2,57.79184886372115
16869,2,5,0.13392888713636422
16870,2,4,0.13392889670348845
16871,2,4,0.13392889670348845
16872,2,1,44.33080510341578
16873,2,4,0.13392889670348845
16874,2,5,0.13392888713636422
16875,2,5,0.13392888713636422
16876,2,4,0.13392889670348845
16877,2,4,0.13392888713636422
16878,2,4,0.13392889670348845
16879,2,4,0.13392889670348845
16880,2,5,0.13392888713636422
16881,2,3,5.343617947327918
16882,2,5,0.13392888842550152
16883,2,3,4.50449254488148
16884,2,4,0.13392889670348845
16885,2,1,83.36616707696606
16886,2,0,0.05002111624458411
16887,2,5,0.13392888713636422
16888,2,2,48.09741846596868
16889,2,1,99.24346377295917
16890,2,5,0.13392888713636422
16891,2,5,0.13392888713636422
16892,2,5,0.13392888713636422
16893,2,5,0.13392888713636422
16894,2,1,22.27471375285471
16895,2,4,0.13392889670348845
16896,2,3,12.255261288993395
16897,2,4,0.13392889670348845
16898,2,4,0.13392889670348845
16899,2,5,0.13392888713636422
16900,2,5,0.13392888713636422
16901,2,4,0.13392889670348845
16902,2,5,0.13392888713636422
16903,2,5,0.13392888713636422
16904,2,5,0.13392888713636422
16905,2,1,21.175760874777488
16906,2,5,0.13392888713636422
16907,2,4,0.13392889670348845
16908,2,4,0.13392889670348845
16909,2,4,0.13392889670348845
16910,2,1,59.73809600420471
16911,2,2,55.4972363077419
16912,2,4,0.13392889670348845
16913,2,5,0.13392888713636422
16914,2,1,77.41031186907905
16915,2,1,41.80343626992339
16916,2,2,22.146743993467094
16917,2,5,0.13392888713636422
16918,2,0,0.04699231800013714
16919,2,1,73.94568958624441
16920,2,5,0.13392888713636422
16921,2,1,105.21830255188648
16922,2,4,0.13392889670348845
16923,2,3,9.387300135406758
16924,2,1,94.77322017580398
16925,2,4,0.13392889670348845
16926,2,4,0.13392889670348845
16927,2,4,0.13392889670348845
16928,2,4,0.13392889670348845
16929,2,5,0.13392888713636422
16930,2,5,0.13392888713636422
16931,2,5,0.13392888713636422
16932,2,4,0.13392889670348845
16933,2,3,8.936186965281987
16934,2,5,0.13392888713636422
16935,2,3,5.172481253728143
16936,2,5,0.13392888713636422
16937,2,4,0.13392889670348845
16938,2,5,0.13392888713636422
16939,2,2,45.08887948198356
16940,2,5,0.13392888713636422
16941,2,4,0.13392889670348845
16942,2,1,87.046977081035
16943,2,2,22.96319755343386
16944,2,5,0.13392888713636422
16945,2,4,0.13392889670348845
16946,2,5,0.13392888842550152
16947,2,1,99.38119699548959
16948,2,3,10.86570796590266
16949,2,3,7.11051276466287
16950,2,5,0.13392888713636422
16951,2,5,0.13392888713636422
16952,2,4,0.13392889670348845
16953,2,5,0.13392888713636422
16954,2,5,0.13392888713636422
16955,2,3,11.471404138695448
16956,2,5,0.13392888713636422
16957,2,4,0.13392889670348845
16958,2,2,38.88579352571232
16959,2,4,0.13392889670348845
16960,2,0,0.049919411136117295
16961,2,4,0.13392889670348845
16962,2,4,0.13392889670348845
16963,2,4,0.13392889670348845
16964,2,4,0.13392889670348845
16965,2,4,0.13392889670348845
16966,2,5,0.13392888713636422
16967,2,5,0.13392888713636422
16968,2,5,0.13392888713636422
16969,2,0,0.05094560667402899
16970,2,4,0.13392889670348845
16971,2,1,93.3965177117202
16972,2,4,0.13392889670348845
16973,2,4,0.13392889670348845
16974,2,2,30.38018619111497
16975,2,4,0.13392889670348845
16976,2,5,0.13392888713636422
16977,2,4,0.13392889670348845
16978,2,4,0.1339288979926256
16979,2,4,0.1339288979926256
16980,2,3,11.594788629257351
16981,2,1,87.77192286586046
16982,2,4,0.13392889670348845
16983,2,5,0.13392888713636422
16984,2,1,67.23264540674666
16985,2,1,62.21473966116179
16986,2,0,0.04437634995029903
16987,2,1,53.43210595257948
16988,2,3,11.965573482055527
16989,2,0,0.039839372622638855
16990,2,2,9.786481807020332
16991,2,0,0.04550374298463384
16992,2,5,0.13392888713636422
16993,2,2,49.90567939673411
16994,2,1,98.75971478505598
16995,2,4,0.13392889670348845
16996,2,5,0.13392888713636422
16997,2,4,0.13392889670348845
16998,2,1,45.22999417513844
16999,2,4,0.13392889670348845
17000,2,5,0.13392888713636422
17001,2,1,92.67057696913272
17002,2,4,0.13392889670348845
17003,2,4,0.13392889670348845
17004,2,4,0.13392889670348845
17005,2,1,83.53287852233105
17006,2,4,0.13392889670348845
17007,2,1,92.17486869006753
17008,2,4,0.13392889670348845
17009,2,4,0.13392889670348845
17010,2,3,11.18551610767389
17011,2,2,53.679358807535095
17012,2,3,12.254786715386334
17013,2,4,0.13392889670348845
17014,2,5,0.13392888713636422
17015,2,5,0.13392888713636422
17016,2,4,0.13392889670348845
17017,2,1,93.23762139286531
17018,2,4,0.13392889670348845
17019,2,2,54.73917849904592
17020,2,1,69.09874800989954
17021,2,2,27.896837696405573
17022,2,3,11.544751263609259
17023,2,3,10.511670048582419
17024,2,4,0.13392889670348845
17025,2,2,38.18644191109278
17026,2,1,106.65134764960852
17027,2,1,101.60585920435246
17028,2,5,0.13392888713636422
17029,2,5,0.13392888713636422
17030,2,5,0.13392888713636422
17031,2,1,92.751585490612
17032,2,1,51.71127841565243
17033,2,4,0.13392889670348845
17034,2,5,0.13392888713636422
17035,2,5,0.13392888713636422
17036,2,4,0.13392889670348845
17037,2,4,0.13392889670348845
17038,2,4,0.13392889670348845
17039,2,3,5.131376373504938
17040,2,4,0.13392889670348845
17041,2,5,0.13392888713636422
17042,2,5,0.13392888842550152
17043,2,5,0.13392888842550152
17044,2,4,0.13392889670348845
17045,2,0,0.0329787952512268
17046,2,1,71.89156221320151
17047,2,4,0.13392889670348845
17048,2,1,52.947896954013586
17049,2,3,11.929492690268154
17050,2,2,52.931099488929334
17051,2,2,19.32089733871017
17052,2,5,0.13392888713636422
17053,2,2,38.675517192612794
17054,2,5,0.13392888713636422
17055,2,2,29.251454096077108
17056,2,1,43.0860701484562
17057,2,5,0.13392888713636422
17058,2,5,0.13392888713636422
17059,2,5,0.13392888713636422
17060,2,4,0.13392889670348845
17061,2,3,9.475578704074872
17062,2,4,0.13392889670348845
17063,2,4,0.13392889670348845
17064,2,4,0.13392889670348845
17065,2,2,67.0038186014855
17066,2,1,50.42380599356196
17067,2,1,100.57051552946471
17068,2,4,0.13392889670348845
17069,2,1,50.37845115630407
17070,2,5,0.13392888713636422
17071,2,0,0.045394139293600366
17072,2,1,57.855413098041375
17073,2,1,21.777050426407413
17074,2,5,0.13392888842550152
17075,2,5,0.13392888842550152
17076,2,4,0.13392889670348845
17077,2,3,9.66080458392312
17078,2,4,0.13392889670348845
17079,2,5,0.13392888713636422
17080,2,5,0.13392888713636422
17081,2,2,67.31267631105875
17082,2,0,0.07862025533890686
17083,2,2,17.137460969575155
17084,2,4,0.13392889670348845
17085,2,4,0.13392888713636422
17086,2,1,75.93482171976244
17087,2,4,0.13392889670348845
17088,2,2,46.76560960923129
17089,2,4,0.13392889670348845
17090,2,4,0.13392889670348845
17091,2,4,0.13392889670348845
17092,2,2,59.82067599437115
17093,2,1,102.69866289281062
17094,2,4,0.13392889670348845
17095,2,3,11.295258144958654
17096,2,4,0.13392889670348845
17097,2,4,0.13392889670348845
17098,2,4,0.13392889670348845
17099,2,1,18.125266848802493
17100,2,5,0.13392888713636422
17101,2,1,32.183027337195554
17102,2,3,5.062476781766081
17103,2,2,50.38192576935155
17104,2,5,0.13392888713636422
17105,2,4,0.13392889670348845
17106,2,1,96.12542732095056
17107,2,4,0.1339288979926256
17108,2,1,67.2704263012601
17109,2,3,12.316589935673441
17110,2,4,0.13392889670348845
17111,2,5,0.13392888713636422
17112,2,4,0.13392889670348845
17113,2,4,0.13392889670348845
17114,2,5,0.13392888713636422
17115,2,4,0.13392889670348845
17116,2,3,4.9787480900290335
17117,2,5,0.13392888713636422
17118,2,4,0.13392889670348845
17119,2,1,87.01967769179731
17120,2,5,0.13392888713636422
17121,2,4,0.13392889670348845
17122,2,4,0.13392889670348845
17123,2,1,29.878604578085206
17124,2,4,0.13392889670348845
17125,2,1,63.31512890802159
17126,2,5,0.13392888713636422
17127,2,1,31.657556377471604
17128,2,3,11.724933365504725
17129,2,3,7.803517173994772
17130,2,0,0.04969610923500989
