Indice,Dispositivo,TipologiaAttacco,RMSE:
16042,2,3,9.47161913529842
16048,2,3,11.280845950658094
16059,2,3,4.9068833324049494
16072,2,3,10.311980432189568
16080,2,3,12.388624537713126
16107,2,3,3.418146533746019
16110,2,3,9.98049725303081
16127,2,3,11.142873103609608
16129,2,3,5.217496607478041
16135,2,3,4.8526315783716445
16140,2,3,3.5892697135717686
16144,2,3,12.148764609730357
16171,2,3,7.225978480694338
16181,2,3,12.360718912430695
16182,2,3,10.292660175144997
16184,2,3,10.675890780637648
16191,2,3,12.018242235959233
16205,2,3,9.280548088944043
16206,2,3,11.610004982729581
16211,2,3,12.237743156568307
16218,2,3,12.224189489081656
16230,2,3,10.636632364007655
16239,2,3,12.400692913889557
16248,2,3,10.944455374986527
16263,2,3,12.248044923520057
16267,2,3,3.622936053939417
16270,2,3,5.142358531270834
16286,2,3,12.316414419642667
16292,2,3,12.133068031989138
16296,2,3,11.25601423424877
16298,2,3,11.531737794427892
16331,2,3,4.109633051539655
16336,2,3,6.516625008793417
16354,2,3,12.423282116465229
16365,2,3,12.07598212676233
16380,2,3,9.345552244220633
16391,2,3,7.607657597107965
16404,2,3,12.607336972196501
16420,2,3,6.222557959688279
16437,2,3,11.78609065742868
16439,2,3,12.416373430522787
16449,2,5,0.1452277434639352
16453,2,5,0.1452277434639352
16455,2,3,12.52325506703482
16458,2,3,7.954846179438893
16461,2,5,0.1452277434639352
16463,2,5,0.1452277434639352
16464,2,5,0.1452277434639352
16465,2,5,0.1452277434639352
16469,2,3,11.765205592410474
16470,2,5,0.1452277434639352
16476,2,3,5.430268935341842
16477,2,5,0.1452277434639352
16479,2,5,0.1452277434639352
16486,2,5,0.1452277434639352
16494,2,3,8.005158206755425
16496,2,3,11.620965787972287
16499,2,3,10.118789196939176
16500,2,5,0.1452277434639352
16502,2,5,0.1452277434639352
16504,2,5,0.1452277434639352
16505,2,3,5.886455423570174
16510,2,3,8.757475384914798
16511,2,5,0.1452277381351259
16517,2,5,0.1452277434639352
16518,2,5,0.1452277434639352
16522,2,5,0.1452277434639352
16528,2,5,0.1452277434639352
16533,2,2,70.67661171835728
16534,2,2,30.838168957456563
16539,2,5,0.1452277434639352
16540,2,5,0.1452277434639352
16543,2,5,0.1452277434639352
16546,2,5,0.1452277434639352
16550,2,5,0.1452277434639352
16552,2,2,68.59816003486891
16554,2,2,60.68283804137789
16559,2,5,0.1452277434639352
16561,2,5,0.1452277434639352
16562,2,2,49.76630762091707
16563,2,5,0.1452277434639352
16564,2,5,0.1452277434639352
16565,2,5,0.1452277434639352
16566,2,3,5.279860897145898
16568,2,5,0.1452277434639352
16573,2,3,12.330084777044862
16574,2,5,0.1452277434639352
16576,2,5,0.1452277434639352
16577,2,5,0.1452277434639352
16581,2,5,0.1452277434639352
16583,2,3,7.538880457308585
16585,2,3,5.956270687480183
16586,2,3,7.458390838555925
16589,2,3,11.049722896041926
16590,2,5,0.1452277381351259
16591,2,4,0.14522775241703387
16594,2,5,0.1452277434639352
16595,2,3,10.813686897614923
16596,2,4,0.14522776400252657
16598,2,4,0.14522776400252657
16601,2,5,0.1452277434639352
16602,2,3,9.450092924252308
16603,2,4,0.14522776400252657
16604,2,2,69.40209379332525
16605,2,4,0.14522776400252657
16607,2,4,0.14522776400252657
16608,2,4,0.14522776400252657
16609,2,4,0.14522776400252657
16610,2,3,11.136326319843421
16611,2,3,9.196372014393958
16612,2,3,6.653826823920689
16613,2,2,28.095437385456368
16614,2,4,0.14522776400252657
16615,2,4,0.14522776400252657
16616,2,4,0.14522776400252657
16618,2,5,0.1452277434639352
16619,2,5,0.1452277434639352
16620,2,4,0.14522776400252657
16621,2,4,0.14522776400252657
16622,2,2,16.66191219682684
16623,2,5,0.1452277434639352
16625,2,5,0.1452277434639352
16626,2,5,0.1452277434639352
16627,2,4,0.14522776400252657
16628,2,5,0.1452277434639352
16629,2,4,0.14522776400252657
16630,2,4,0.14522775241703387
16631,2,5,0.1452277381351259
16632,2,4,0.14522776400252657
16633,2,5,0.1452277434639352
16635,2,5,0.1452277434639352
16636,2,5,0.1452277434639352
16637,2,4,0.14522776400252657
16639,2,5,0.1452277434639352
16640,2,3,12.2502374233987
16641,2,5,0.1452277434639352
16643,2,1,84.86131598572769
16644,2,3,12.25284576675048
16645,2,4,0.14522776400252657
16646,2,5,0.1452277434639352
16647,2,3,6.4327388365312625
16648,2,4,0.14522776400252657
16651,2,4,0.14522776400252657
16652,2,4,0.1452277434639352
16653,2,5,0.1452277434639352
16654,2,1,62.75996258944001
16655,2,4,0.14522776400252657
16656,2,5,0.1452277434639352
16657,2,3,11.264624298418907
16658,2,4,0.14522776400252657
16659,2,4,0.14522776400252657
16660,2,5,0.1452277434639352
16661,2,2,29.295994943280885
16662,2,4,0.14522776400252657
16663,2,5,0.1452277434639352
16664,2,1,52.364451459396456
16665,2,4,0.14522776400252657
16666,2,4,0.14522776400252657
16667,2,2,53.45753973098951
16668,2,2,69.51397681187487
16669,2,5,0.1452277434639352
16670,2,4,0.14522776400252657
16671,2,5,0.1452277434639352
16672,2,2,54.128683996708936
16673,2,1,21.268780758971193
16674,2,5,0.1452277434639352
16675,2,1,75.30967007647652
16676,2,2,37.627708435117505
16677,2,1,81.63142700781746
16678,2,4,0.14522776400252657
16679,2,1,71.35234424402684
16680,2,5,0.1452277434639352
16681,2,1,70.04623870784742
16682,2,4,0.14522776400252657
16683,2,5,0.1452277434639352
16684,2,3,8.8284705252274
16685,2,4,0.14522776400252657
16686,2,3,11.97194103602826
16687,2,2,37.067947345634344
16688,2,2,56.58403933786464
16690,2,3,12.13873150310921
16691,2,5,0.1452277434639352
16692,2,5,0.1452277434639352
16693,2,5,0.1452277434639352
16694,2,5,0.1452277434639352
16695,2,1,98.12293640286785
16696,2,2,15.784525375130734
16697,2,4,0.14522776400252657
16698,2,5,0.1452277434639352
16699,2,3,11.65405917915661
16700,2,4,0.14522775241703387
16701,2,1,108.49238613378552
16702,2,1,20.41098950599089
16703,2,5,0.1452277434639352
16704,2,5,0.1452277434639352
16705,2,2,66.97200034941494
16706,2,4,0.14522776400252657
16707,2,2,62.49044690925199
16708,2,3,11.781439072784389
16709,2,1,44.6833241715897
16710,2,4,0.14522776400252657
16711,2,4,0.14522776400252657
16712,2,5,0.1452277434639352
16713,2,1,82.45673774356635
16714,2,4,0.14522776400252657
16715,2,4,0.14522776400252657
16716,2,1,27.450655000133214
16717,2,1,78.5575534065901
16718,2,4,0.14522776400252657
16719,2,1,45.490841907762494
16720,2,2,39.64274847104869
16721,2,2,68.26783196520053
16722,2,3,10.70742271584124
16723,2,1,87.5285170932501
16724,2,2,41.63093423508822
16725,2,5,0.1452277434639352
16726,2,3,11.946526673353217
16727,2,3,7.82422097981352
16728,2,1,89.8725727612738
16729,2,4,0.14522776400252657
16731,2,4,0.14522776400252657
16732,2,5,0.1452277434639352
16733,2,1,87.33186657685509
16734,2,3,12.088671445188234
16735,2,5,0.1452277434639352
16736,2,1,88.37768378122188
16737,2,1,93.17282211437386
16738,2,5,0.1452277434639352
16739,2,1,49.44572981781249
16740,2,3,12.088185800290063
16741,2,3,12.249875230591856
16742,2,3,11.45359728277274
16743,2,1,30.752051472377705
16744,2,5,0.1452277434639352
16745,2,5,0.1452277434639352
16747,2,5,0.1452277434639352
16748,2,4,0.14522776400252657
16749,2,1,40.298827411948565
16751,2,4,0.14522776400252657
16752,2,4,0.14522776400252657
16753,2,4,0.14522776400252657
16754,2,2,49.294199344701426
16755,2,5,0.1452277434639352
16756,2,1,103.78386643269752
16757,2,4,0.14522776400252657
16758,2,4,0.14522776400252657
16759,2,1,69.48318702642409
16760,2,2,48.417859269556146
16761,2,1,46.86774533890138
16762,2,5,0.1452277434639352
16763,2,5,0.1452277434639352
16764,2,5,0.1452277434639352
16765,2,4,0.14522776400252657
16766,2,5,0.1452277434639352
16767,2,2,37.539469422568985
16768,2,4,0.14522775241703387
16769,2,5,0.1452277434639352
16770,2,4,0.14522776400252657
16771,2,2,39.53667618900229
16772,2,4,0.14522776400252657
16773,2,5,0.1452277434639352
16774,2,4,0.14522776400252657
16775,2,4,0.14522776400252657
16776,2,2,58.688276517907646
16777,2,4,0.14522776400252657
16778,2,4,0.14522776400252657
16779,2,1,88.95757986789994
16780,2,4,0.14522776400252657
16781,2,5,0.1452277434639352
16782,2,1,74.65954089310024
16783,2,4,0.14522776400252657
16784,2,5,0.1452277434639352
16785,2,5,0.1452277434639352
16786,2,4,0.14522776400252657
16787,2,5,0.1452277434639352
16788,2,4,0.14522776400252657
16789,2,5,0.1452277434639352
16790,2,3,11.459304157148821
16791,2,4,0.14522776400252657
16792,2,1,38.26018841886156
16793,2,5,0.1452277434639352
16794,2,5,0.1452277434639352
16795,2,5,0.1452277434639352
16796,2,5,0.1452277434639352
16797,2,5,0.1452277434639352
16798,2,4,0.14522776400252657
16799,2,3,8.950913021450495
16800,2,4,0.14522775241703387
16801,2,5,0.1452277434639352
16802,2,4,0.14522776400252657
16803,2,5,0.1452277434639352
16804,2,2,38.90439205378834
16807,2,5,0.1452277434639352
16808,2,1,87.2119502469917
16809,2,3,10.30525088914855
16810,2,1,107.67119476603091
16811,2,1,70.8502538071851
16812,2,4,0.14522776400252657
16813,2,2,11.000775533266214
16814,2,3,12.612343317425855
16815,2,4,0.14522776400252657
16817,2,4,0.14522776400252657
16818,2,5,0.1452277434639352
16819,2,4,0.14522776400252657
16820,2,5,0.1452277434639352
16821,2,5,0.1452277434639352
16822,2,5,0.1452277434639352
16823,2,3,11.242707726506023
16824,2,4,0.1452277434639352
16825,2,2,52.676972335812344
16826,2,5,0.1452277434639352
16827,2,1,55.18831816277487
16828,2,5,0.1452277434639352
16829,2,1,57.195042803500165
16830,2,1,86.59470789433033
16831,2,1,21.71705975356068
16832,2,2,28.50724349330192
16834,2,5,0.1452277434639352
16835,2,5,0.1452277381351259
16836,2,2,17.56300110639251
16837,2,5,0.1452277434639352
16838,2,2,8.970837035011494
16839,2,5,0.1452277434639352
16840,2,3,11.974373390424361
16841,2,5,0.1452277434639352
16842,2,5,0.1452277434639352
16843,2,4,0.14522776400252657
16844,2,5,0.1452277434639352
16845,2,5,0.1452277434639352
16846,2,5,0.1452277434639352
16847,2,5,0.1452277434639352
16849,2,4,0.14522776400252657
16850,2,5,0.1452277434639352
16851,2,1,68.9162541534159
16852,2,5,0.1452277434639352
16853,2,5,0.1452277434639352
16854,2,5,0.1452277434639352
16855,2,5,0.1452277434639352
16856,2,1,76.51341170269285
16857,2,2,63.10313223251673
16858,2,2,50.45570718784747
16859,2,1,48.789267728339695
16860,2,1,51.886738116128214
16861,2,4,0.14522776400252657
16862,2,4,0.14522776400252657
16863,2,1,49.418628369564125
16864,2,4,0.14522776400252657
16865,2,5,0.1452277434639352
16866,2,1,92.20605915605235
16867,2,2,67.89287964876364
16868,2,3,7.378033830641366
16869,2,5,0.1452277381351259
16871,2,2,52.36358329166745
16873,2,5,0.1452277434639352
16874,2,5,0.1452277434639352
16875,2,4,0.14522776400252657
16876,2,5,0.1452277434639352
16877,2,5,0.1452277434639352
16878,2,1,90.01318739714938
16879,2,1,31.903014155377296
16880,2,3,11.430342109752154
16881,2,4,0.14522776400252657
16882,2,1,64.00070308130971
16883,2,5,0.1452277434639352
16884,2,4,0.14522776400252657
16885,2,4,0.14522776400252657
16886,2,5,0.1452277434639352
16887,2,4,0.14522776400252657
16888,2,3,3.1687030987935842
16889,2,4,0.14522776400252657
16890,2,4,0.14522776400252657
16891,2,4,0.14522776400252657
16892,2,5,0.1452277434639352
16893,2,4,0.14522776400252657
16894,2,4,0.14522776400252657
16895,2,5,0.1452277434639352
16896,2,4,0.14522776400252657
16897,2,4,0.14522776400252657
16898,2,4,0.14522776400252657
16899,2,5,0.1452277434639352
16900,2,4,0.14522776400252657
16901,2,4,0.14522776400252657
16902,2,5,0.1452277381351259
16903,2,1,88.28203337599493
16904,2,1,70.05101549630315
16905,2,5,0.1452277434639352
16906,2,2,33.227765212121845
16907,2,1,62.642389911390346
16908,2,5,0.1452277434639352
16909,2,2,28.00718654815733
16910,2,5,0.1452277434639352
16911,2,5,0.1452277434639352
16912,2,4,0.14522776400252657
16913,2,5,0.1452277434639352
16914,2,5,0.1452277434639352
16915,2,1,98.37498515336168
16916,2,2,32.75408618751358
16917,2,2,44.99840954294067
16918,2,4,0.14522776400252657
16919,2,5,0.1452277434639352
16920,2,5,0.1452277434639352
16921,2,4,0.1452277434639352
16922,2,5,0.1452277434639352
16923,2,5,0.1452277434639352
16924,2,4,0.14522776400252657
16925,2,5,0.1452277434639352
16926,2,2,61.52378745950194
16927,2,5,0.1452277434639352
16928,2,2,67.71926275449084
16929,2,4,0.14522776400252657
16930,2,3,8.872273403276301
16931,2,5,0.1452277434639352
16932,2,2,29.245178501756612
16933,2,4,0.14522776400252657
16934,2,5,0.1452277381351259
16935,2,1,58.54247520131873
16936,2,5,0.1452277434639352
16937,2,1,50.09720364522797
16938,2,4,0.14522776400252657
16939,2,4,0.14522776400252657
16940,2,3,12.245463107106321
16941,2,5,0.1452277434639352
16942,2,5,0.1452277434639352
16943,2,5,0.1452277434639352
16944,2,5,0.1452277434639352
16946,2,5,0.1452277434639352
16947,2,4,0.14522776400252657
16948,2,4,0.14522776400252657
16949,2,5,0.1452277434639352
16950,2,4,0.14522776400252657
16951,2,4,0.14522776400252657
16952,2,4,0.14522776400252657
16953,2,5,0.1452277434639352
16954,2,5,0.1452277434639352
16955,2,2,25.220882008751342
16956,2,5,0.1452277434639352
16957,2,1,73.53845103355282
16958,2,4,0.14522776400252657
16959,2,2,17.530922561564655
16960,2,5,0.1452277434639352
16961,2,1,40.04379791957959
16963,2,4,0.14522776400252657
16964,2,4,0.14522776400252657
16965,2,2,54.524168078222935
16966,2,2,25.403850426406514
16967,2,1,89.22714187736341
16968,2,1,107.6322660911257
16969,2,5,0.1452277381351259
16970,2,1,39.72527698130388
16971,2,2,41.933058946021966
16972,2,5,0.1452277434639352
16973,2,5,0.1452277434639352
16974,2,5,0.1452277434639352
16975,2,4,0.14522776400252657
16976,2,4,0.14522776400252657
16977,2,5,0.1452277434639352
16978,2,5,0.1452277434639352
16979,2,3,11.604500500354177
16980,2,5,0.1452277434639352
16981,2,5,0.1452277434639352
16982,2,5,0.1452277434639352
16983,2,5,0.1452277434639352
16984,2,4,0.14522776400252657
16985,2,1,103.76266491755422
16986,2,3,11.894462739757476
16987,2,1,87.68519162154928
