Indice,Dispositivo,TipologiaAttacco,RMSE:
0,2,5,0.13392888713636422
1,2,4,0.13392889670348845
2,2,5,0.13392888713636422
3,2,5,0.13392888713636422
4,2,5,0.13392888713636422
5,2,4,0.13392889670348845
6,2,4,0.13392889670348845
7,2,4,0.13392889670348845
8,2,4,0.13392889670348845
9,2,4,0.13392889670348845
10,2,4,0.13392889670348845
11,2,1,31.873355493575403
12,2,4,0.13392889670348845
13,2,4,0.13392889670348845
14,2,4,0.13392889670348845
15,2,1,93.77803391607692
16,2,5,0.13392888713636422
17,2,3,9.61051509674116
18,2,1,93.77584441339975
19,2,1,70.8494405975325
20,2,5,0.13392888713636422
21,2,5,0.13392888713636422
22,2,1,74.90964087971821
23,2,5,0.13392888713636422
24,2,5,0.13392888713636422
25,2,0,0.05084697625530806
26,2,5,0.13392888713636422
27,2,5,0.13392888713636422
28,2,4,0.13392889670348845
29,2,2,65.0580222189535
30,2,5,0.13392888842550152
31,2,4,0.1339288979926256
32,2,4,0.13392889670348845
33,2,4,0.13392889670348845
34,2,5,0.13392888713636422
35,2,2,20.50412041313008
36,2,5,0.13392888713636422
37,2,4,0.13392888713636422
38,2,2,68.71432877050916
39,2,5,0.13392888713636422
40,2,3,12.042828088106745
41,2,5,0.13392888713636422
42,2,2,66.49149851881425
43,2,5,0.13392888713636422
44,2,4,0.13392889670348845
45,2,5,0.13392888713636422
46,2,2,69.82472799325107
47,2,5,0.13392888713636422
48,2,5,0.13392888713636422
49,2,5,0.13392888713636422
50,2,1,100.2933779071656
51,2,1,64.16659633307296
52,2,2,40.739685435258394
53,2,1,22.42160388559921
54,2,2,62.62517329830253
55,2,3,12.225486631906378
56,2,4,0.13392889670348845
57,2,4,0.13392889670348845
58,2,3,12.332509921096548
59,2,1,28.020106034988952
60,2,4,0.13392889670348845
61,2,2,34.790962600208616
62,2,5,0.13392888842550152
63,2,1,36.48344221026303
64,2,4,0.13392889670348845
65,2,4,0.13392889670348845
66,2,4,0.13392889670348845
67,2,4,0.13392889670348845
68,2,1,66.92183977944839
69,2,3,9.475157441250705
70,2,4,0.13392889670348845
71,2,5,0.13392888713636422
72,2,5,0.13392888713636422
73,2,5,0.13392888713636422
74,2,4,0.13392889670348845
75,2,2,64.00015957882988
76,2,4,0.13392889670348845
77,2,5,0.13392888713636422
78,2,4,0.13392889670348845
79,2,2,18.42041947354758
80,2,5,0.13392888713636422
