Indice,Dispositivo,TipologiaAttacco,RMSE:
8067,2,2,62.278525734466506
8087,2,2,47.78626846904082
8092,2,3,12.239536375508377
8093,2,3,12.327723168868408
8094,2,2,57.7620340880204
8095,2,3,12.515150849280525
8108,2,3,12.150163371057491
8121,2,3,11.502375198835477
8122,2,3,8.736284645236683
8123,2,3,12.237762950207099
8129,2,3,8.102865114250058
8132,2,3,8.897753582549417
8141,2,3,5.360454240642927
8149,2,3,9.515773670810317
8157,2,3,6.290005231989305
8160,2,2,64.39604839419115
8161,2,2,56.27806511363399
8170,2,2,65.65541081636715
8172,2,3,11.71907715953327
8175,2,2,62.156042225413024
8176,2,2,10.056048657956456
8179,2,2,33.88407918754562
8181,2,2,11.569163313978809
8187,2,2,60.600165738836516
8208,2,2,66.95647056563176
8211,2,3,4.791500486776015
8214,2,3,12.171575010733601
8217,2,3,4.7466403188876685
8218,2,2,36.40864249459022
8219,2,2,38.90097396873961
8220,2,3,11.985819519684359
8230,2,4,0.14522775241703387
8233,2,3,12.016941290749852
8234,2,3,12.279274087526394
8235,2,3,10.659942382698862
8239,2,4,0.14522776400252657
8240,2,2,61.38260198208028
8241,2,4,0.14522776400252657
8242,2,2,68.63260023575268
8243,2,3,12.176234079098352
8247,2,4,0.1452277434639352
8249,2,4,0.14522776400252657
8250,2,4,0.14522776400252657
8251,2,3,12.007579480229559
8252,2,2,47.93332241022269
8255,2,3,11.46422808319948
8256,2,2,26.91375327996032
8257,2,4,0.14522776400252657
8260,2,4,0.14522776400252657
8261,2,4,0.14522776400252657
8264,2,4,0.14522776400252657
8266,2,4,0.14522776400252657
8268,2,4,0.14522776400252657
8274,2,4,0.14522776400252657
8276,2,4,0.14522776400252657
8277,2,3,11.692972964054093
8281,2,3,12.274095076872586
8283,2,4,0.14522776400252657
8284,2,5,0.1452277434639352
8285,2,5,0.1452277434639352
8286,2,5,0.1452277434639352
8287,2,5,0.1452277434639352
8288,2,4,0.14522775241703387
8289,2,5,0.1452277381351259
8290,2,5,0.1452277434639352
8292,2,3,9.943992234429444
8293,2,5,0.1452277434639352
8294,2,2,65.56733034026738
8295,2,4,0.14522776400252657
8296,2,3,11.772686222843578
8297,2,4,0.14522776400252657
8298,2,4,0.14522776400252657
8299,2,5,0.1452277434639352
8300,2,2,33.89664097074213
8301,2,5,0.1452277434639352
8302,2,5,0.1452277434639352
8303,2,5,0.1452277434639352
8305,2,4,0.14522776400252657
8307,2,4,0.14522776400252657
8308,2,4,0.14522776400252657
8310,2,5,0.1452277434639352
8311,2,2,63.35188652515122
8312,2,5,0.1452277434639352
8313,2,5,0.1452277434639352
8316,2,5,0.1452277434639352
8317,2,4,0.14522776400252657
8318,2,5,0.1452277434639352
8319,2,3,12.024406377218918
8320,2,5,0.1452277434639352
8321,2,4,0.14522776400252657
8322,2,4,0.14522776400252657
8323,2,5,0.1452277434639352
8324,2,5,0.1452277434639352
8325,2,5,0.1452277434639352
8326,2,5,0.1452277381351259
8327,2,5,0.1452277381351259
8328,2,5,0.1452277434639352
8329,2,4,0.1452277434639352
8330,2,5,0.1452277434639352
8331,2,5,0.1452277434639352
8332,2,4,0.14522776400252657
8333,2,4,0.14522776400252657
8334,2,2,13.70490387041845
8335,2,5,0.1452277434639352
8336,2,2,59.25655388579756
8337,2,5,0.1452277434639352
8338,2,4,0.14522776400252657
8339,2,4,0.14522776400252657
8340,2,3,11.580527371663603
8341,2,3,3.9535458192769855
8342,2,5,0.1452277434639352
8345,2,4,0.14522776400252657
8346,2,5,0.1452277434639352
8347,2,5,0.1452277434639352
8348,2,4,0.14522776400252657
8349,2,4,0.14522776400252657
8350,2,4,0.14522776400252657
8351,2,4,0.14522776400252657
8352,2,5,0.1452277434639352
8353,2,4,0.14522776400252657
8354,2,5,0.1452277434639352
8356,2,4,0.14522776400252657
8358,2,2,52.295203305570915
8359,2,2,50.62047814608599
8361,2,5,0.1452277434639352
8362,2,3,7.597782354273724
8363,2,4,0.14522775241703387
8365,2,5,0.1452277381351259
8366,2,3,11.891617624301183
8367,2,4,0.14522776400252657
8369,2,2,30.415509850477985
8370,2,5,0.1452277434639352
8371,2,4,0.14522776400252657
8372,2,3,5.260619971741826
8373,2,3,6.302404479674592
8375,2,5,0.1452277434639352
8376,2,5,0.1452277434639352
8378,2,2,44.72306748636548
8379,2,3,8.966038927402222
8380,2,5,0.1452277434639352
8381,2,4,0.14522776400252657
8382,2,5,0.1452277434639352
8384,2,4,0.14522776400252657
8385,2,4,0.14522776400252657
8386,2,4,0.14522776400252657
8387,2,4,0.14522776400252657
8388,2,5,0.1452277434639352
8391,2,3,10.614526370167614
8392,2,4,0.14522776400252657
8393,2,5,0.1452277434639352
8394,2,4,0.14522776400252657
8396,2,4,0.1452277434639352
8397,2,4,0.14522776400252657
8398,2,4,0.14522776400252657
8401,2,4,0.14522776400252657
8403,2,4,0.14522776400252657
8404,2,3,11.833310591407075
8405,2,4,0.14522776400252657
8406,2,5,0.1452277381351259
8407,2,2,16.980186667898003
8408,2,5,0.1452277434639352
8409,2,5,0.1452277434639352
8411,2,5,0.1452277434639352
8412,2,2,61.141748157612774
8413,2,4,0.14522776400252657
8414,2,5,0.1452277434639352
8416,2,4,0.14522776400252657
8417,2,5,0.1452277434639352
8418,2,5,0.1452277434639352
8419,2,1,34.25876577334036
8420,2,2,29.47400501161002
8421,2,2,29.367536806835705
8422,2,4,0.14522776400252657
8423,2,1,94.58216106031064
8425,2,5,0.1452277434639352
8426,2,3,10.423365130270012
8427,2,5,0.1452277434639352
